"FISHNET_AB","DAY_OF_YEAR","DIST_HIGHWAY","DIST_ROAD","DIST_RAIL","DIST_POWERLINE","DIST_CUTLINE","FIRE_CONTROL_ZONE","ECOZONE","ZONE_NAME","NATURE_REGION","NSRNAME","X","Y","INF","WII","WUI","PROV_REC_AREA","PUBLIC_REC_AREA","PUBLIC_TRAIL_AREA","FOREST_NAME","FOREST_ID","C.1","C.2","C.3","C.4","C.5","C.6","C.7","D.1.D.2","M.1.M.2.10","M.1.M.2.15","M.1.M.2.20","M.1.M.2.25","M.1.M.2.30","M.1.M.2.35","M.1.M.2.40","M.1.M.2.45","M.1.M.2.50","M.1.M.2.55","M.1.M.2.60","M.1.M.2.65","M.1.M.2.70","M.1.M.2.75","M.1.M.2.80","M.1.M.2.85","M.1.M.2.90","NON.FUEL","O.1a","S.1","S.2","VEG.NON.FUEL","WATER","SHAPE_AREA","DATE.x","YEAR","MONTH","DAY","OTH","LTG","RES","FOR","RAI","REC","INC","UND","PRE","MIS","RST","GAS","POW","AGR","UNI","year","mon","day","TEMP","RH","WS","PREC","FFMC","DMC","DC","ISI","BUI","FWI","DATE.y"
1062,152,0,42115.9532047,0,10160.4596802,751384.545324,37,4,"Taiga Plains",1,"Central Mixedwood",-118.783651842,58.6691503078,0.3723303143,0.3377926297,0.101608603,0,0,0,"High Level Forest Area",1,0.0286871824998462,0.173484612468821,0.0010011002147474,0,0,0,0,0.189612144502309,0,0,0.0506078081172455,0.0096212660487854,0.0211219576604053,0.00469832968642305,0.0450747983112771,0.0150418561672959,0.0624798689419442,0.0254688890473761,0.0285908142549067,0.00817266327954056,0.0184004398250655,0.00496544234293982,0.0219652745105548,0,0,0.00359568768245642,0.265931324239839,0,0,0.0189826667467904,0.00249587345143014,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,16,55.3,7,0.1,41.5,0.6,147.4,0,0.8,0,"2016-05-31"
1063,152,0,46783.7027098,0,0,600076.504275,37,4,"Taiga Plains",1,"Central Mixedwood",-118.611523294,58.6740997873,0.4124619808,0.1359117243,0.06706381038,0,0,0,"High Level Forest Area",1,0.0286287591684971,0.189507611034911,0.00143596189999999,0,0.0033920835139704,0,0,0.362555378595775,0,0,0.0201294669701975,0.00257441509851771,0.00643286957780167,0.0241900676244644,0.012143570101453,0.0041555645468963,0.0916486283628336,0.00930777197619587,0.00335125929348326,0.000139526300000027,0.0104876294282359,6e-04,0.00929064136609817,0,0,0.00879310632522685,0.192590665106407,0,0,0.0155391625975568,0.00310586111147758,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,15.9,56.1,6.5,0.1,43.5,0.6,159.8,0,1.5,0,"2016-05-31"
1064,152,0,0,0,0,285199.983808,37,4,"Taiga Plains",1,"Central Mixedwood",-118.439338256,58.6788193592,0.04131159151,0.114665966,0,0,0,0,"High Level Forest Area",1,0.0233542157567155,0.130331677137966,0.00152233870000002,0,0.000889144255347216,0,0,0.315563194479503,0,0,0.0266310928110384,0,0.00784269574305291,0.0151338844149546,0.0132307514520795,0.00794983617072923,0.115132714130594,0.00190809831396261,0.0121698798685876,0.00198244251023692,0.00621979482687353,0,0.0129167865986091,0,0,0.00871718759999989,0.253820738560813,0,0,0.00830157742626382,0.0363819492426731,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,15.7,57.4,6.2,0.1,46.8,1.2,173.2,0,3,0,"2016-05-31"
1065,152,0,13567.0320953,0,0,206572.985063,37,4,"Taiga Plains",1,"Central Mixedwood",-118.267099392,58.6833088732,0.1419108611,0.132073414,0,0,0,0,"High Level Forest Area",1,0.046725259105865,0.159718986285158,0.00755220749220734,0,0.00146403805000009,0,0,0.214191497446637,0,0,0.0498600661674618,0.00139937720278933,0.0119350999680905,0.00116725416865826,0.00596179370772204,0.00412019025766633,0.019024888255453,0.0031260070000001,0.00715203857493402,0.00158118424670368,0.00834497361654231,0.00203476217223909,0.0359682760180111,0,0,5e-04,0.385671107044631,0,0,0.0213656697375401,0.0111353234816895,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,15.2,59,6.4,0.1,51.1,2.2,186.7,0,4.7,0,"2016-05-31"
1066,152,0,4407.85285449,0,0,169587.011268,37,4,"Taiga Plains",1,"Central Mixedwood",-118.09480937,58.687568186,0.3900007576,0.1616284032,0.006830770724,0,0,0,"High Level Forest Area",1,0.0453257980864207,0.141207147532645,0.00391615223647589,0,0.000134985202789631,0,0,0.333657886633487,0,0,0.0164822749237906,0,0.015204689808184,0,0.00405826469824694,0.00228172252614809,0.00581259483497979,0.0037180662639706,0.0100280215619336,0.0063789193052182,0.00846760896810449,0.000435057512966231,0.0265254297732547,0,0,0,0.335413644132711,0,0,0.0217028334667931,0.0192489025318792,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,14.7,60.7,7.2,0.1,56.3,3.2,200,0.3,6.6,0,"2016-05-31"
1067,152,0,0,0,0,226278.00044,37,4,"Taiga Plains",1,"Central Mixedwood",-117.922470865,58.6915971618,0.1590410978,0.1535892755,0.02084060329,0,0,0,"High Level Forest Area",1,0.0252602248386914,0.106746575475547,0,0,0,0,0,0.398434732183654,0,0,0.0335995809707239,0,0.00730171236916007,5e-04,0.00914380584282891,0.00375562904787041,0.115813064505555,0.0443375870185568,0.00954893674782523,0.00282679601018959,0.00853181930519676,0.00108008341590686,0.00977007334249424,0,0,0,0.215220405260129,0,0,0.00059765639999992,0.00753131726567074,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,14,62,8.5,0.1,62.1,4.3,213.4,0.7,8.5,0.2,"2016-05-31"
1068,152,0,0,0,0,183287.330677,37,4,"Taiga Plains",1,"Central Mixedwood",-117.750086552,58.6953956718,0.05249244724,0.0321849426,0,0,0,0,"High Level Forest Area",1,0.0330018210197576,0.15075949880749,0,0,0.00589861854566803,0,0,0.573562089829036,0,0,0.0174765697526535,0,0.0134155879021718,0.00556285112702267,0.0114399911814125,0.00166403805000009,0.0415624647563469,0.00820935187791805,0.00793808316138621,0.0025164323240435,0.00521512021444632,0.00340651157274308,0.00514161870356321,0,0,0,0.106861978490156,0,0,0,0.00636737268418523,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,13.5,62.4,10.1,0.2,67.5,5.4,227.1,1.1,10.5,0.7,"2016-05-31"
1069,152,0,0,0,0,141242.12763,37,4,"Taiga Plains",1,"Central Mixedwood",-117.577659116,58.6989635948,0.1124056277,0.05579765888,0.02626399357,0,0,0,"High Level Forest Area",1,0.0200538411296928,0.160187522385082,0,0,0,0,0,0.573649865760976,0,0,0.0168386392787369,0.00465638651179941,0.0161474109819552,0.00132696965156908,0.0111922589859499,0.000236895828993351,0.0218696839514984,0.0107292362320522,0.0154034770867316,7e-04,0.0141022867204668,0.00779208646867469,0.0339158320143168,0,0,9e-04,0.0775291018513908,0,0,0.00869654114828896,0.00407196401182504,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,13.4,61.5,11.3,0.2,71.6,6.3,240,1.4,12.2,1.2,"2016-05-31"
1070,152,0,16755.7320128,0,0,165144.267951,37,9,"Boreal Plains",6,"Lower Boreal Highlands",-117.405191243,58.7023008167,0.691507139,0.08998705241,0.139970382,0,0,0,"High Level Forest Area",1,0.0426977009674101,0.233978143043923,0.0149755277375397,0.0369137613925574,7e-04,0,0,0.256909102759997,0,0,0.0320194291705204,0.00513441588589559,0.0173730058877524,0.000801938295645033,0.00864113490646911,0.0050468000745118,0.0361414473700141,0.026944414523391,0.0302280602392075,0.0134345985018495,0.0229557492359555,0.0043888064811681,0.0611858625452062,0,0,0.00774791439028676,0.13642607946472,0,0,0.00172878922597968,0.00362731790000011,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,13.8,57.9,11.3,0.2,72.3,6.8,248.8,1.5,13,1.5,"2016-05-31"
1071,152,11331.4270821,13291.9186518,10953.2076591,637.638869674,134271.389785,37,9,"Boreal Plains",1,"Central Mixedwood",-117.232685624,58.7054072308,0.3410267615,0.01079702469,0.02274554247,0,0,0,"High Level Forest Area",1,0.0439242456146182,0.125443927720589,0.00204531134073568,0,0.00174863290000055,0,0,0.391163243427945,0,0,0.00726450575287991,0.00244856461771345,0.00360246491558056,0.00226056052144887,0.00962587976711798,0.00114261360025929,0.0237917157762923,0.000464038099999976,0.00254932652995451,0.0015102792083436,0.00350032855068423,0.000143969700000132,0.00695187752891532,0,0,0.0110402117390393,0.228896023793828,0,0,0.0923958124666572,0.0380864664273967,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,14.7,52.6,10.3,0.1,69.5,6.7,248.8,1.4,12.9,1.5,"2016-05-31"
