date_group,local_striketime,gmt_striketime,mst_striketime,latitude,longitude,strength,multiplicity
16/5/17 0:00,16/5/17 17:02,16/5/17 23:02,16/5/17 16:02,51.3232,-121.4539,-36,1
16/5/17 0:00,16/5/17 17:04,16/5/17 23:04,16/5/17 16:04,53.0355,-116.0639,13,1
16/5/17 0:00,16/5/17 17:13,16/5/17 23:13,16/5/17 16:13,48.1736,-109.5074,20,1
16/5/17 0:00,16/5/17 17:29,16/5/17 23:29,16/5/17 16:29,47.5866,-114.9107,21,1
16/5/17 0:00,16/5/17 17:44,16/5/17 23:44,16/5/17 16:44,52.01,-110.8151,10,1
16/5/17 0:00,16/5/17 17:54,16/5/17 23:54,16/5/17 16:54,47.7704,-114.4503,34,1
16/5/17 0:00,16/5/17 18:22,17/5/17 0:22,16/5/17 17:22,51.8271,-122.5881,28,1
16/5/17 0:00,16/5/17 18:38,17/5/17 0:38,16/5/17 17:38,59.7874,-117.3114,-7,1
16/5/17 0:00,16/5/17 18:56,17/5/17 0:56,16/5/17 17:56,52.4312,-113.7976,-13,1
16/5/17 0:00,16/5/17 19:01,17/5/17 1:01,16/5/17 18:01,51.7677,-122.8512,-38,1
16/5/17 0:00,16/5/17 19:02,17/5/17 1:02,16/5/17 18:02,51.7768,-122.8653,-30,1
16/5/17 0:00,16/5/17 19:02,17/5/17 1:02,16/5/17 18:02,52.7572,-113.4018,-12,1
16/5/17 0:00,16/5/17 19:02,17/5/17 1:02,16/5/17 18:02,52.8976,-113.6982,-15,1
16/5/17 0:00,16/5/17 19:05,17/5/17 1:05,16/5/17 18:05,52.4574,-113.8112,-16,1
16/5/17 0:00,16/5/17 19:05,17/5/17 1:05,16/5/17 18:05,51.695,-122.9511,-42,1
16/5/17 0:00,16/5/17 19:08,17/5/17 1:08,16/5/17 18:08,51.7247,-122.8925,-29,1
16/5/17 0:00,16/5/17 19:13,17/5/17 1:13,16/5/17 18:13,52.0416,-113.2094,-8,1
16/5/17 0:00,16/5/17 19:35,17/5/17 1:35,16/5/17 18:35,51.7497,-123.0123,57,1
16/5/17 0:00,16/5/17 19:37,17/5/17 1:37,16/5/17 18:37,51.8706,-122.9906,-30,1
16/5/17 0:00,16/5/17 19:38,17/5/17 1:38,16/5/17 18:38,51.766,-123.0487,30,1
16/5/17 0:00,16/5/17 19:40,17/5/17 1:40,16/5/17 18:40,51.7467,-123.0798,28,1
16/5/17 0:00,16/5/17 19:43,17/5/17 1:43,16/5/17 18:43,51.741,-123.1499,30,1
16/5/17 0:00,16/5/17 19:47,17/5/17 1:47,16/5/17 18:47,51.7393,-123.1128,28,1
16/5/17 0:00,16/5/17 19:53,17/5/17 1:53,16/5/17 18:53,51.6917,-120.8063,-19,1
16/5/17 0:00,16/5/17 19:57,17/5/17 1:57,16/5/17 18:57,51.6338,-120.9965,-26,1
16/5/17 0:00,16/5/17 20:06,17/5/17 2:06,16/5/17 19:06,51.7997,-123.0553,27,1
16/5/17 0:00,16/5/17 20:09,17/5/17 2:09,16/5/17 19:09,60.1886,-123.048,-26,1
16/5/17 0:00,16/5/17 20:49,17/5/17 2:49,16/5/17 19:49,48.3453,-114.3527,34,1
16/5/17 0:00,16/5/17 22:36,17/5/17 4:36,16/5/17 21:36,47.2085,-108.5788,-51,1
17/5/17 0:00,17/5/17 1:09,17/5/17 7:09,17/5/17 0:09,54.9141,-113.4705,-16,1
17/5/17 0:00,17/5/17 1:51,17/5/17 7:51,17/5/17 0:51,47.1792,-108.2303,43,1
17/5/17 0:00,17/5/17 2:22,17/5/17 8:22,17/5/17 1:22,46.5178,-108.2038,78,1
17/5/17 0:00,17/5/17 2:49,17/5/17 8:49,17/5/17 1:49,46.6342,-107.861,-78,1
17/5/17 0:00,17/5/17 7:06,17/5/17 13:06,17/5/17 6:06,47.3191,-108.4425,-25,1
17/5/17 0:00,17/5/17 10:25,17/5/17 16:25,17/5/17 9:25,46.8516,-106.8465,28,1
17/5/17 0:00,17/5/17 13:26,17/5/17 19:26,17/5/17 12:26,47.7523,-108.1633,27,1
17/5/17 0:00,17/5/17 13:44,17/5/17 19:44,17/5/17 12:44,48.1237,-109.3461,-20,1
17/5/17 0:00,17/5/17 13:55,17/5/17 19:55,17/5/17 12:55,48.9492,-112.4658,12,1
17/5/17 0:00,17/5/17 14:13,17/5/17 20:13,17/5/17 13:13,50.3793,-120.451,-17,1
17/5/17 0:00,17/5/17 14:15,17/5/17 20:15,17/5/17 13:15,48.0747,-108.5723,-38,1
17/5/17 0:00,17/5/17 14:18,17/5/17 20:18,17/5/17 13:18,48.5587,-109.7187,-37,1
17/5/17 0:00,17/5/17 14:18,17/5/17 20:18,17/5/17 13:18,48.1362,-108.7036,-27,2
17/5/17 0:00,17/5/17 14:53,17/5/17 20:53,17/5/17 13:53,49.1488,-118.8976,-27,1
17/5/17 0:00,17/5/17 15:47,17/5/17 21:47,17/5/17 14:47,48.017,-108.6866,-35,1
17/5/17 0:00,17/5/17 15:57,17/5/17 21:57,17/5/17 14:57,51.8548,-120.0928,-16,1
17/5/17 0:00,17/5/17 15:57,17/5/17 21:57,17/5/17 14:57,52.6377,-117.6629,22,1
17/5/17 0:00,17/5/17 16:32,17/5/17 22:32,17/5/17 15:32,50.6906,-120.3784,-20,1
17/5/17 0:00,17/5/17 17:26,17/5/17 23:26,17/5/17 16:26,54.4075,-120.2276,89,1
17/5/17 0:00,17/5/17 17:33,17/5/17 23:33,17/5/17 16:33,54.4265,-120.1524,-30,1
17/5/17 0:00,17/5/17 17:33,17/5/17 23:33,17/5/17 16:33,54.4055,-120.4972,-14,1
17/5/17 0:00,17/5/17 17:36,17/5/17 23:36,17/5/17 16:36,54.3175,-119.6968,-14,1
17/5/17 0:00,17/5/17 17:40,17/5/17 23:40,17/5/17 16:40,54.004,-121.9598,-40,1
17/5/17 0:00,17/5/17 17:42,17/5/17 23:42,17/5/17 16:42,54.4061,-119.4816,21,1
17/5/17 0:00,17/5/17 17:42,17/5/17 23:42,17/5/17 16:42,54.373,-120.142,-16,1
17/5/17 0:00,17/5/17 17:55,17/5/17 23:55,17/5/17 16:55,54.0766,-120.0509,-16,1
17/5/17 0:00,17/5/17 18:23,18/5/17 0:23,17/5/17 17:23,54.3023,-119.4147,12,1
17/5/17 0:00,17/5/17 18:31,18/5/17 0:31,17/5/17 17:31,54.2979,-119.3357,11,1
17/5/17 0:00,17/5/17 18:35,18/5/17 0:35,17/5/17 17:35,54.2882,-119.3589,-10,1
17/5/17 0:00,17/5/17 18:36,18/5/17 0:36,17/5/17 17:36,53.8751,-119.8583,-26,1
17/5/17 0:00,17/5/17 18:36,18/5/17 0:36,17/5/17 17:36,53.5709,-120.4777,-18,1
17/5/17 0:00,17/5/17 18:36,18/5/17 0:36,17/5/17 17:36,54.2895,-119.3382,-14,2
17/5/17 0:00,17/5/17 18:36,18/5/17 0:36,17/5/17 17:36,54.2945,-119.4055,-13,1
17/5/17 0:00,17/5/17 18:41,18/5/17 0:41,17/5/17 17:41,54.3494,-119.1744,16,1
17/5/17 0:00,17/5/17 18:49,18/5/17 0:49,17/5/17 17:49,50.7541,-118.8363,14,1
17/5/17 0:00,17/5/17 18:53,18/5/17 0:53,17/5/17 17:53,53.5515,-118.1691,27,1
17/5/17 0:00,17/5/17 18:59,18/5/17 0:59,17/5/17 17:59,54.3287,-119.4009,-18,1
17/5/17 0:00,17/5/17 19:01,18/5/17 1:01,17/5/17 18:01,52.7681,-116.8571,22,1
17/5/17 0:00,17/5/17 19:01,18/5/17 1:01,17/5/17 18:01,54.344,-119.2664,-13,1
17/5/17 0:00,17/5/17 19:11,18/5/17 1:11,17/5/17 18:11,50.2048,-119.2274,-20,1
17/5/17 0:00,17/5/17 19:14,18/5/17 1:14,17/5/17 18:14,55.1712,-120.8842,-19,1
17/5/17 0:00,17/5/17 19:26,18/5/17 1:26,17/5/17 18:26,53.924,-120.5615,-18,1
17/5/17 0:00,17/5/17 19:26,18/5/17 1:26,17/5/17 18:26,54.5469,-119.3668,44,1
17/5/17 0:00,17/5/17 19:26,18/5/17 1:26,17/5/17 18:26,54.8723,-121.6301,-26,1
17/5/17 0:00,17/5/17 19:26,18/5/17 1:26,17/5/17 18:26,55.1865,-120.7513,34,1
17/5/17 0:00,17/5/17 21:27,18/5/17 3:27,17/5/17 20:27,53.4247,-118.0554,-16,1
17/5/17 0:00,17/5/17 21:42,18/5/17 3:42,17/5/17 20:42,53.0927,-118.8061,-19,1
17/5/17 0:00,17/5/17 21:56,18/5/17 3:56,17/5/17 20:56,53.4464,-117.9453,14,1
17/5/17 0:00,17/5/17 22:25,18/5/17 4:25,17/5/17 21:25,53.3986,-117.3987,18,1
17/5/17 0:00,17/5/17 22:32,18/5/17 4:32,17/5/17 21:32,53.3953,-117.5723,27,1
17/5/17 0:00,17/5/17 22:43,18/5/17 4:43,17/5/17 21:43,53.2813,-118.7894,15,1
17/5/17 0:00,17/5/17 23:04,18/5/17 5:04,17/5/17 22:04,53.427,-117.3607,19,1
17/5/17 0:00,17/5/17 23:28,18/5/17 5:28,17/5/17 22:28,53.3975,-117.1428,20,1
17/5/17 0:00,17/5/17 23:31,18/5/17 5:31,17/5/17 22:31,53.3933,-118.1156,18,1
18/5/17 0:00,18/5/17 12:12,18/5/17 18:12,18/5/17 11:12,57.6701,-120.4605,-9,1
18/5/17 0:00,18/5/17 12:18,18/5/17 18:18,18/5/17 11:18,57.6925,-120.1047,8,1
18/5/17 0:00,18/5/17 12:45,18/5/17 18:45,18/5/17 11:45,58.5818,-121.4419,15,1
18/5/17 0:00,18/5/17 12:50,18/5/17 18:50,18/5/17 11:50,57.2249,-120.5116,-16,1
18/5/17 0:00,18/5/17 13:19,18/5/17 19:19,18/5/17 12:19,58.9952,-122.5871,-17,1
18/5/17 0:00,18/5/17 13:23,18/5/17 19:23,18/5/17 12:23,58.4773,-121.7687,13,1
18/5/17 0:00,18/5/17 13:29,18/5/17 19:29,18/5/17 12:29,58.4291,-121.2754,13,1
18/5/17 0:00,18/5/17 13:33,18/5/17 19:33,18/5/17 12:33,58.6962,-121.0084,-11,1
18/5/17 0:00,18/5/17 13:33,18/5/17 19:33,18/5/17 12:33,59.9485,-124.4106,22,1
18/5/17 0:00,18/5/17 13:36,18/5/17 19:36,18/5/17 12:36,59.9351,-121.8139,-11,1
18/5/17 0:00,18/5/17 13:42,18/5/17 19:42,18/5/17 12:42,57.1887,-118.3767,-24,1
18/5/17 0:00,18/5/17 13:44,18/5/17 19:44,18/5/17 12:44,53.7646,-119.7354,60,1
18/5/17 0:00,18/5/17 13:50,18/5/17 19:50,18/5/17 12:50,58.4268,-121.5668,17,1
18/5/17 0:00,18/5/17 13:57,18/5/17 19:57,18/5/17 12:57,51.829,-113.8278,-7,1
18/5/17 0:00,18/5/17 13:59,18/5/17 19:59,18/5/17 12:59,58.2848,-121.0927,-10,1
18/5/17 0:00,18/5/17 14:02,18/5/17 20:02,18/5/17 13:02,58.6068,-121.1604,14,1
18/5/17 0:00,18/5/17 14:04,18/5/17 20:04,18/5/17 13:04,56.4027,-121.6964,25,1
18/5/17 0:00,18/5/17 14:09,18/5/17 20:09,18/5/17 13:09,56.8391,-120.3377,-15,1
18/5/17 0:00,18/5/17 14:10,18/5/17 20:10,18/5/17 13:10,57.2022,-119.8032,-16,1
18/5/17 0:00,18/5/17 14:14,18/5/17 20:14,18/5/17 13:14,57.2454,-119.7674,-8,1
18/5/17 0:00,18/5/17 14:18,18/5/17 20:18,18/5/17 13:18,60.7367,-115.3676,15,1
18/5/17 0:00,18/5/17 14:19,18/5/17 20:19,18/5/17 13:19,51.7169,-113.5406,-8,1
18/5/17 0:00,18/5/17 14:21,18/5/17 20:21,18/5/17 13:21,56.9571,-118.253,-60,1
18/5/17 0:00,18/5/17 14:22,18/5/17 20:22,18/5/17 13:22,54.1795,-118.5386,-13,1
18/5/17 0:00,18/5/17 14:26,18/5/17 20:26,18/5/17 13:26,56.3911,-117.0497,-13,1
18/5/17 0:00,18/5/17 14:27,18/5/17 20:27,18/5/17 13:27,55.7847,-117.6572,-12,1
18/5/17 0:00,18/5/17 14:29,18/5/17 20:29,18/5/17 13:29,56.5731,-116.8294,16,1
18/5/17 0:00,18/5/17 14:30,18/5/17 20:30,18/5/17 13:30,56.7776,-116.9385,33,1
18/5/17 0:00,18/5/17 14:30,18/5/17 20:30,18/5/17 13:30,55.8118,-117.5776,12,1
18/5/17 0:00,18/5/17 14:31,18/5/17 20:31,18/5/17 13:31,57.1837,-119.6655,-21,1
18/5/17 0:00,18/5/17 14:32,18/5/17 20:32,18/5/17 13:32,56.7243,-116.6765,-22,2
18/5/17 0:00,18/5/17 14:32,18/5/17 20:32,18/5/17 13:32,58.0602,-119.3833,-13,1
18/5/17 0:00,18/5/17 14:32,18/5/17 20:32,18/5/17 13:32,57.6469,-120.5791,10,1
18/5/17 0:00,18/5/17 14:33,18/5/17 20:33,18/5/17 13:33,56.7635,-116.7946,-10,1
18/5/17 0:00,18/5/17 14:33,18/5/17 20:33,18/5/17 13:33,56.4272,-117.0581,7,1
18/5/17 0:00,18/5/17 14:34,18/5/17 20:34,18/5/17 13:34,52.7624,-114.431,-17,1
18/5/17 0:00,18/5/17 14:34,18/5/17 20:34,18/5/17 13:34,56.9801,-118.0835,11,1
18/5/17 0:00,18/5/17 14:36,18/5/17 20:36,18/5/17 13:36,52.7966,-114.4685,-18,1
18/5/17 0:00,18/5/17 14:37,18/5/17 20:37,18/5/17 13:37,51.8206,-113.3796,-8,1
18/5/17 0:00,18/5/17 14:37,18/5/17 20:37,18/5/17 13:37,57.154,-118.0007,7,1
18/5/17 0:00,18/5/17 14:37,18/5/17 20:37,18/5/17 13:37,57.1787,-119.7959,-10,1
18/5/17 0:00,18/5/17 14:38,18/5/17 20:38,18/5/17 13:38,52.8232,-115.3516,13,1
18/5/17 0:00,18/5/17 14:38,18/5/17 20:38,18/5/17 13:38,58.2997,-121.6156,21,1
18/5/17 0:00,18/5/17 14:39,18/5/17 20:39,18/5/17 13:39,56.5482,-116.8396,-9,1
18/5/17 0:00,18/5/17 14:39,18/5/17 20:39,18/5/17 13:39,56.3525,-116.8221,-18,1
18/5/17 0:00,18/5/17 14:41,18/5/17 20:41,18/5/17 13:41,56.9668,-116.6135,11,1
18/5/17 0:00,18/5/17 14:41,18/5/17 20:41,18/5/17 13:41,51.8101,-114.1801,-11,1
18/5/17 0:00,18/5/17 14:42,18/5/17 20:42,18/5/17 13:42,56.9902,-120.5944,-33,1
18/5/17 0:00,18/5/17 14:44,18/5/17 20:44,18/5/17 13:44,58.0197,-119.0353,-10,1
18/5/17 0:00,18/5/17 14:44,18/5/17 20:44,18/5/17 13:44,57.5314,-120.1924,10,1
18/5/17 0:00,18/5/17 14:45,18/5/17 20:45,18/5/17 13:45,58.0417,-119.1476,-8,1
18/5/17 0:00,18/5/17 14:46,18/5/17 20:46,18/5/17 13:46,51.688,-113.6643,-7,1
18/5/17 0:00,18/5/17 14:47,18/5/17 20:47,18/5/17 13:47,59.9421,-120.0732,7,1
18/5/17 0:00,18/5/17 14:48,18/5/17 20:48,18/5/17 13:48,51.7264,-113.7852,-8,1
18/5/17 0:00,18/5/17 14:48,18/5/17 20:48,18/5/17 13:48,54.821,-122.0623,67,1
18/5/17 0:00,18/5/17 14:48,18/5/17 20:48,18/5/17 13:48,59.1679,-122.3918,-15,1
18/5/17 0:00,18/5/17 14:48,18/5/17 20:48,18/5/17 13:48,57.1809,-118.001,21,1
18/5/17 0:00,18/5/17 14:48,18/5/17 20:48,18/5/17 13:48,56.793,-115.8075,-36,1
18/5/17 0:00,18/5/17 14:48,18/5/17 20:48,18/5/17 13:48,56.6162,-116.0078,6,1
18/5/17 0:00,18/5/17 14:49,18/5/17 20:49,18/5/17 13:49,51.9767,-113.6152,-6,1
18/5/17 0:00,18/5/17 14:50,18/5/17 20:50,18/5/17 13:50,56.6289,-116.0263,-7,1
18/5/17 0:00,18/5/17 14:50,18/5/17 20:50,18/5/17 13:50,51.6852,-113.9955,-15,1
18/5/17 0:00,18/5/17 14:50,18/5/17 20:50,18/5/17 13:50,51.547,-115.2974,14,1
18/5/17 0:00,18/5/17 14:52,18/5/17 20:52,18/5/17 13:52,58.3157,-121.977,-13,1
18/5/17 0:00,18/5/17 14:52,18/5/17 20:52,18/5/17 13:52,56.9662,-116.1353,-9,1
18/5/17 0:00,18/5/17 14:53,18/5/17 20:53,18/5/17 13:53,59.1524,-122.8381,-15,1
18/5/17 0:00,18/5/17 14:54,18/5/17 20:54,18/5/17 13:54,56.1572,-117.862,-12,1
18/5/17 0:00,18/5/17 14:54,18/5/17 20:54,18/5/17 13:54,57.5841,-120.7963,-14,1
18/5/17 0:00,18/5/17 14:56,18/5/17 20:56,18/5/17 13:56,57.1218,-116.6014,-128,1
18/5/17 0:00,18/5/17 14:58,18/5/17 20:58,18/5/17 13:58,58.032,-119.0999,-13,1
18/5/17 0:00,18/5/17 14:59,18/5/17 20:59,18/5/17 13:59,58.0088,-119.0378,-13,1
18/5/17 0:00,18/5/17 14:59,18/5/17 20:59,18/5/17 13:59,58.039,-119.2312,-7,1
18/5/17 0:00,18/5/17 14:59,18/5/17 20:59,18/5/17 13:59,56.5626,-116.7106,-22,1
18/5/17 0:00,18/5/17 14:59,18/5/17 20:59,18/5/17 13:59,57.5788,-120.8457,27,1
18/5/17 0:00,18/5/17 14:59,18/5/17 20:59,18/5/17 13:59,52.7663,-114.2196,15,1
18/5/17 0:00,18/5/17 14:59,18/5/17 20:59,18/5/17 13:59,56.6776,-115.873,9,1
18/5/17 0:00,18/5/17 14:59,18/5/17 20:59,18/5/17 13:59,58.6032,-119.6675,9,1
18/5/17 0:00,18/5/17 15:00,18/5/17 21:00,18/5/17 14:00,59.5664,-123.4263,45,1
18/5/17 0:00,18/5/17 15:01,18/5/17 21:01,18/5/17 14:01,56.112,-117.6027,-17,1
18/5/17 0:00,18/5/17 15:01,18/5/17 21:01,18/5/17 14:01,52.0551,-115.1955,17,1
18/5/17 0:00,18/5/17 15:02,18/5/17 21:02,18/5/17 14:02,55.5227,-113.7393,-10,1
18/5/17 0:00,18/5/17 15:03,18/5/17 21:03,18/5/17 14:03,55.7465,-119.4971,-25,1
18/5/17 0:00,18/5/17 15:03,18/5/17 21:03,18/5/17 14:03,58.0202,-119.0264,-11,1
18/5/17 0:00,18/5/17 15:03,18/5/17 21:03,18/5/17 14:03,57.2822,-116.6228,-27,1
18/5/17 0:00,18/5/17 15:04,18/5/17 21:04,18/5/17 14:04,58.4424,-123.4725,-17,1
18/5/17 0:00,18/5/17 15:05,18/5/17 21:05,18/5/17 14:05,55.9026,-117.1223,27,1
18/5/17 0:00,18/5/17 15:05,18/5/17 21:05,18/5/17 14:05,57.4575,-117.3924,13,1
18/5/17 0:00,18/5/17 15:05,18/5/17 21:05,18/5/17 14:05,56.602,-116.6998,-22,1
18/5/17 0:00,18/5/17 15:05,18/5/17 21:05,18/5/17 14:05,56.9507,-116.5446,15,1
18/5/17 0:00,18/5/17 15:05,18/5/17 21:05,18/5/17 14:05,55.774,-117.072,-17,1
18/5/17 0:00,18/5/17 15:05,18/5/17 21:05,18/5/17 14:05,55.8829,-116.8367,19,1
18/5/17 0:00,18/5/17 15:06,18/5/17 21:06,18/5/17 14:06,57.7331,-117.4306,-12,1
18/5/17 0:00,18/5/17 15:06,18/5/17 21:06,18/5/17 14:06,57.1781,-117.9179,-10,2
18/5/17 0:00,18/5/17 15:06,18/5/17 21:06,18/5/17 14:06,58.4952,-123.2713,-25,2
18/5/17 0:00,18/5/17 15:08,18/5/17 21:08,18/5/17 14:08,51.5574,-115.4279,18,1
18/5/17 0:00,18/5/17 15:08,18/5/17 21:08,18/5/17 14:08,54.4769,-119.558,20,1
18/5/17 0:00,18/5/17 15:08,18/5/17 21:08,18/5/17 14:08,58.0328,-119.1039,-9,1
18/5/17 0:00,18/5/17 15:08,18/5/17 21:08,18/5/17 14:08,58.2004,-117.8615,-19,1
18/5/17 0:00,18/5/17 15:08,18/5/17 21:08,18/5/17 14:08,56.5539,-116.7734,15,1
18/5/17 0:00,18/5/17 15:10,18/5/17 21:10,18/5/17 14:10,56.9099,-118.0704,-26,2
18/5/17 0:00,18/5/17 15:11,18/5/17 21:11,18/5/17 14:11,56.0266,-113.8072,-15,2
18/5/17 0:00,18/5/17 15:12,18/5/17 21:12,18/5/17 14:12,56.8578,-117.436,-11,1
18/5/17 0:00,18/5/17 15:13,18/5/17 21:13,18/5/17 14:13,59.3969,-119.64,-28,1
18/5/17 0:00,18/5/17 15:14,18/5/17 21:14,18/5/17 14:14,57.02,-116.4406,12,1
18/5/17 0:00,18/5/17 15:16,18/5/17 21:16,18/5/17 14:16,56.6455,-115.2869,-9,1
18/5/17 0:00,18/5/17 15:17,18/5/17 21:17,18/5/17 14:17,59.4909,-122.0396,-16,1
18/5/17 0:00,18/5/17 15:17,18/5/17 21:17,18/5/17 14:17,56.5525,-115.8941,13,1
18/5/17 0:00,18/5/17 15:17,18/5/17 21:17,18/5/17 14:17,52.761,-113.5845,-9,1
18/5/17 0:00,18/5/17 15:17,18/5/17 21:17,18/5/17 14:17,56.805,-117.7435,-22,1
18/5/17 0:00,18/5/17 15:18,18/5/17 21:18,18/5/17 14:18,58.2683,-122.3873,13,1
18/5/17 0:00,18/5/17 15:19,18/5/17 21:19,18/5/17 14:19,58.1554,-120.6985,-11,1
18/5/17 0:00,18/5/17 15:19,18/5/17 21:19,18/5/17 14:19,58.0242,-118.956,10,2
18/5/17 0:00,18/5/17 15:20,18/5/17 21:20,18/5/17 14:20,58.8878,-119.7238,-15,1
18/5/17 0:00,18/5/17 15:20,18/5/17 21:20,18/5/17 14:20,58.7428,-119.7588,-24,1
18/5/17 0:00,18/5/17 15:20,18/5/17 21:20,18/5/17 14:20,54.7538,-117.641,14,1
18/5/17 0:00,18/5/17 15:20,18/5/17 21:20,18/5/17 14:20,59.3687,-119.096,8,1
18/5/17 0:00,18/5/17 15:21,18/5/17 21:21,18/5/17 14:21,53.0894,-113.7472,-15,1
18/5/17 0:00,18/5/17 15:21,18/5/17 21:21,18/5/17 14:21,56.5153,-115.7685,12,1
18/5/17 0:00,18/5/17 15:21,18/5/17 21:21,18/5/17 14:21,56.7547,-116.0899,14,1
18/5/17 0:00,18/5/17 15:21,18/5/17 21:21,18/5/17 14:21,59.225,-119.2281,-11,1
18/5/17 0:00,18/5/17 15:21,18/5/17 21:21,18/5/17 14:21,60.6187,-120.2603,16,1
18/5/17 0:00,18/5/17 15:21,18/5/17 21:21,18/5/17 14:21,57.7326,-118.5788,8,1
18/5/17 0:00,18/5/17 15:22,18/5/17 21:22,18/5/17 14:22,58.0481,-119.111,10,1
18/5/17 0:00,18/5/17 15:22,18/5/17 21:22,18/5/17 14:22,57.9602,-118.9181,-5,1
18/5/17 0:00,18/5/17 15:22,18/5/17 21:22,18/5/17 14:22,51.7937,-121.1355,19,1
18/5/17 0:00,18/5/17 15:23,18/5/17 21:23,18/5/17 14:23,56.7787,-115.0641,-27,1
18/5/17 0:00,18/5/17 15:24,18/5/17 21:24,18/5/17 14:24,57.96,-118.9295,6,1
18/5/17 0:00,18/5/17 15:24,18/5/17 21:24,18/5/17 14:24,56.811,-115.7148,-45,1
18/5/17 0:00,18/5/17 15:24,18/5/17 21:24,18/5/17 14:24,56.7863,-116.0375,-16,1
18/5/17 0:00,18/5/17 15:25,18/5/17 21:25,18/5/17 14:25,57.9236,-118.9539,-7,1
18/5/17 0:00,18/5/17 15:25,18/5/17 21:25,18/5/17 14:25,56.7142,-115.181,13,2
18/5/17 0:00,18/5/17 15:25,18/5/17 21:25,18/5/17 14:25,56.5904,-115.3991,-7,1
18/5/17 0:00,18/5/17 15:27,18/5/17 21:27,18/5/17 14:27,56.6323,-115.9092,-7,1
18/5/17 0:00,18/5/17 15:28,18/5/17 21:28,18/5/17 14:28,57.9205,-118.6886,26,2
18/5/17 0:00,18/5/17 15:29,18/5/17 21:29,18/5/17 14:29,57.9005,-120.9198,-23,1
18/5/17 0:00,18/5/17 15:29,18/5/17 21:29,18/5/17 14:29,58.0023,-120.1103,47,1
18/5/17 0:00,18/5/17 15:31,18/5/17 21:31,18/5/17 14:31,58.0292,-119.3695,-31,2
18/5/17 0:00,18/5/17 15:32,18/5/17 21:32,18/5/17 14:32,52.9532,-113.4139,-11,2
18/5/17 0:00,18/5/17 15:32,18/5/17 21:32,18/5/17 14:32,53.2196,-113.4842,-9,1
18/5/17 0:00,18/5/17 15:34,18/5/17 21:34,18/5/17 14:34,56.8307,-114.7924,10,1
18/5/17 0:00,18/5/17 15:34,18/5/17 21:34,18/5/17 14:34,57.9402,-118.8065,61,1
18/5/17 0:00,18/5/17 15:36,18/5/17 21:36,18/5/17 14:36,52.4531,-113.2897,-12,1
18/5/17 0:00,18/5/17 15:37,18/5/17 21:37,18/5/17 14:37,52.6047,-115.5386,17,1
18/5/17 0:00,18/5/17 15:38,18/5/17 21:38,18/5/17 14:38,52.4498,-113.2798,9,1
18/5/17 0:00,18/5/17 15:38,18/5/17 21:38,18/5/17 14:38,52.9904,-114.0714,-16,1
18/5/17 0:00,18/5/17 15:39,18/5/17 21:39,18/5/17 14:39,57.2815,-120.3713,12,1
18/5/17 0:00,18/5/17 15:39,18/5/17 21:39,18/5/17 14:39,51.8358,-113.4914,-16,1
18/5/17 0:00,18/5/17 15:39,18/5/17 21:39,18/5/17 14:39,58.2063,-121.397,-12,1
18/5/17 0:00,18/5/17 15:40,18/5/17 21:40,18/5/17 14:40,56.6935,-115.2176,9,1
18/5/17 0:00,18/5/17 15:41,18/5/17 21:41,18/5/17 14:41,58.3054,-122.8948,-37,1
18/5/17 0:00,18/5/17 15:42,18/5/17 21:42,18/5/17 14:42,51.8606,-113.5379,-17,1
18/5/17 0:00,18/5/17 15:43,18/5/17 21:43,18/5/17 14:43,56.6502,-115.2713,10,1
18/5/17 0:00,18/5/17 15:44,18/5/17 21:44,18/5/17 14:44,56.795,-115.1546,-18,1
18/5/17 0:00,18/5/17 15:46,18/5/17 21:46,18/5/17 14:46,52.3007,-113.4709,7,1
18/5/17 0:00,18/5/17 15:47,18/5/17 21:47,18/5/17 14:47,56.7919,-117.1724,15,1
18/5/17 0:00,18/5/17 15:48,18/5/17 21:48,18/5/17 14:48,51.8562,-113.5194,14,1
18/5/17 0:00,18/5/17 15:48,18/5/17 21:48,18/5/17 14:48,56.9714,-120.0766,10,1
18/5/17 0:00,18/5/17 15:49,18/5/17 21:49,18/5/17 14:49,56.847,-114.8669,-27,3
18/5/17 0:00,18/5/17 15:53,18/5/17 21:53,18/5/17 14:53,56.91,-114.7286,-21,2
18/5/17 0:00,18/5/17 15:55,18/5/17 21:55,18/5/17 14:55,56.5965,-116.1531,18,1
18/5/17 0:00,18/5/17 15:55,18/5/17 21:55,18/5/17 14:55,59.2756,-120.4029,-12,1
18/5/17 0:00,18/5/17 15:56,18/5/17 21:56,18/5/17 14:56,52.1606,-112.7178,-10,1
18/5/17 0:00,18/5/17 15:57,18/5/17 21:57,18/5/17 14:57,55.4533,-118.2499,19,1
18/5/17 0:00,18/5/17 15:57,18/5/17 21:57,18/5/17 14:57,52.8363,-113.0569,-6,1
18/5/17 0:00,18/5/17 15:57,18/5/17 21:57,18/5/17 14:57,51.9569,-112.9677,-5,1
18/5/17 0:00,18/5/17 15:58,18/5/17 21:58,18/5/17 14:58,56.7422,-115.0685,-7,1
18/5/17 0:00,18/5/17 15:58,18/5/17 21:58,18/5/17 14:58,52.2573,-115.0988,12,1
18/5/17 0:00,18/5/17 15:58,18/5/17 21:58,18/5/17 14:58,52.178,-115.219,14,1
18/5/17 0:00,18/5/17 15:58,18/5/17 21:58,18/5/17 14:58,56.8507,-117.1266,-21,1
