"FISHNET_AB","DAY_OF_YEAR","DIST_HIGHWAY","DIST_ROAD","DIST_RAIL","DIST_POWERLINE","DIST_CUTLINE","FIRE_CONTROL_ZONE","ECOZONE","ZONE_NAME","NATURE_REGION","NSRNAME","X","Y","INF","WII","WUI","PROV_REC_AREA","PUBLIC_REC_AREA","PUBLIC_TRAIL_AREA","FOREST_NAME","FOREST_ID","C.1","C.2","C.3","C.4","C.5","C.6","C.7","D.1.D.2","M.1.M.2.10","M.1.M.2.15","M.1.M.2.20","M.1.M.2.25","M.1.M.2.30","M.1.M.2.35","M.1.M.2.40","M.1.M.2.45","M.1.M.2.50","M.1.M.2.55","M.1.M.2.60","M.1.M.2.65","M.1.M.2.70","M.1.M.2.75","M.1.M.2.80","M.1.M.2.85","M.1.M.2.90","NON.FUEL","O.1a","S.1","S.2","VEG.NON.FUEL","WATER","SHAPE_AREA","DATE.x","YEAR","MONTH","DAY","OTH","LTG","RES","FOR","RAI","REC","INC","UND","PRE","MIS","RST","GAS","POW","AGR","UNI","year","mon","day","TEMP","RH","WS","PREC","FFMC","DMC","DC","ISI","BUI","FWI","DATE.y"
2952,152,20036.6930666,119960.346319,0,12122.8566242,120432.115184,32,9,"Boreal Plains",2,"Dry Mixedwood",-118.541191539,56.2477662186,0.1710109395,0.010676189,0.04455283132,0,0,0,"Peace River Forest Area",3,0,0.00367898382754512,0,0,0,0,0,0.273305951161284,0,0,0.00327816331742115,0,0.00167546881938241,0,0,0,0.00927619855750204,0.00156233443008441,0,0.00123693828890359,0,0,0,0,0,0.0100410208270587,0.418315397217999,0,0,0.198344473448738,0.0792850701040826,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,16.4,49.9,16.7,0,61.9,2.8,181.3,0.3,5.9,0,"2016-05-31"
2953,152,14300.3761469,84240.3472102,0,0,227256.515124,32,9,"Boreal Plains",2,"Dry Mixedwood",-118.380038895,56.2522773532,0.2966729537,0.01683880941,0.04333736639,0,0,0,"Peace River Forest Area",3,0.003233047342454,0.0263868044737934,0,0,0,0,0,0.407074436682384,0,0,0,0,0.00195992149999924,0,0,0,0.0129560618140535,0.00219443354999972,0.00432335312795418,0,0.000257373314917319,0,0.000665905750000442,0,0,0.00164050897493269,0.196187936106761,0,0,0.333459554661831,0.00966066270091981,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,16.3,53.4,15.4,0,62.9,3.4,201.5,0.3,7,0,"2016-05-31"
2954,152,10010.7028704,57646.3523781,0,0,321834.88043,32,9,"Boreal Plains",2,"Dry Mixedwood",-118.218840942,56.2565788409,0.2353381768,0,0.02529020004,0,0,0,"Peace River Forest Area",3,0.00905064658890678,0.0699149725891027,0,0,0,0,0,0.35614860416085,0,0,0.00821926826094271,0.000532507224932785,0.0025414606139807,0.000374825407084376,0,0.001,0.0452828393158513,0.0132723955320484,0.00457994798535864,0.00698413505861037,0.00247303911746077,0,0.00192140703832725,0,0,0.000936938349865389,0.136876753544317,0,0,0.306334045498208,0.0335562137141524,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,16,56.7,13.9,0,64.2,4,219.6,0.4,8.1,0,"2016-05-31"
2955,152,10366.5928115,84448.572768,0,0,176988.925369,33,9,"Boreal Plains",2,"Dry Mixedwood",-118.05759982,56.2606705589,0.138371086,0.002338526085,0.006681503101,0,0,0,"Peace River Forest Area",3,0.00214950984462253,0.0284280788996524,0,0,0,0,0,0.287113581407194,0,0,0.00310453856673454,0.000959252800000482,0,2e-04,0,0.00310125338912351,0.0144484815580245,0.0190765386892403,0.00758692677137898,0,0.004851276267834,0.000757028832141267,0.000239501900000498,0,0,0.00977500017506658,0.232281967684271,0,0,0.360030451957891,0.0258966112568245,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,15.8,59.1,12.7,0,65.5,4.6,232.6,0.5,9.2,0,"2016-05-31"
2956,152,15685.3946304,83230.0314286,0,0,141239.088043,33,9,"Boreal Plains",2,"Dry Mixedwood",-117.896317673,56.2645523904,0.2042336475,0.01535324117,0.04571143239,0.0126917779478247,0,0,"Peace River Forest Area",3,0,0.00304602016495527,0,0,0,0,0,0.295748704538424,0,0,0,0,0,0,0,0,0.000268713299999654,0,0,0,0,0,0,0,0,0.00195664834112681,0.309657778765469,0,0,0.372710997186062,0.0166111377039627,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,15.6,59.6,12,0,66.1,5,237.6,0.5,9.9,0,"2016-05-31"
2957,152,12178.3504494,66581.1295628,0,2423.79960327,57373.8384545,33,9,"Boreal Plains",2,"Dry Mixedwood",-117.734996647,56.2682242245,0.07198964192,0.002786328953,0.03539064249,0,0,0,"Peace River Forest Area",3,0,0.00792376577206509,0,0,0,0,0,0.0826163848604356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00145015953029906,0.340563608090377,0,0,0.188343023158069,0.379103058588754,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,15.6,58.2,11.9,0,66,5.5,236.6,0.6,10.5,0,"2016-05-31"
2958,152,15948.6996934,120679.98058,655.827877187,13659.3208221,195144.76031,33,9,"Boreal Plains",2,"Dry Mixedwood",-117.573638894,56.2716859563,0.2422471353,0.04838403363,0.1125406794,0,0,0,"Peace River Forest Area",3,0,0.0357939007581287,0,0,0,0,0,0.238919733085642,0,0,0,0,0,0,0,0,3e-04,0,0,0,0,0,0,0,0,0.00405450282497858,0.236349466631155,0,0,0.461852536907761,0.0227298597923352,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,15.6,55.8,12,0,65.7,6.2,235,0.7,11.6,0.1,"2016-05-31"
2959,152,21788.0173968,145373.446902,11176.9433336,18503.2323746,131764.618749,33,9,"Boreal Plains",2,"Dry Mixedwood",-117.412246567,56.2749374869,0.283878586,0.04555505678,0.2007365203,0,0,0,"Peace River Forest Area",3,0,0.0397915150316898,0,0,0,0,0,0.182106560503137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168283331260902,0.279287129287564,0,0,0.481986462051519,0,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,15.8,53,11.9,0,65.7,7.7,238.3,0.9,13.8,0.8,"2016-05-31"
2960,152,7932.32550353,130341.147746,16681.8564711,15623.4777613,124211.348406,33,9,"Boreal Plains",2,"Dry Mixedwood",-117.250821821,56.2779787232,0.3513191194,0.05189537675,0.23958875,0.000163780076656405,0,0,"Peace River Forest Area",3,0,0.0162258760316865,0,0,0,0,0,0.40022924668775,0,0,0,0,0.001,0.000994335813971151,0,0.00109405530000001,0,0,0,0,0.00130356439999997,0,0,0,0,0.0397551055514654,0.198078753053764,0,0,0.266648306542518,0.0746707566188447,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,15.9,50.3,11.7,0,66.5,10.2,250.7,1.2,17.6,1.8,"2016-05-31"
2961,152,10004.5442059,85089.8531355,0,10069.4429835,129235.397013,34,9,"Boreal Plains",2,"Dry Mixedwood",-117.089366816,56.2808095782,0.2501938592,0.0009809015191,0.07921135166,0,0,0,"Peace River Forest Area",3,0.00026403805000009,0.00370879563360334,0.00617765588198671,0.00103739861003412,0,0,0,0.19034561889638,0,0,0.0267123955819053,0.002614080696859,0.00926199336208678,0.0160326462510598,0.0207214423724017,0.0155361776437001,0.0298034427671261,0.0129625944458141,0.00964876105141016,0.01109221685815,0.013896404263745,0,0.00812168233368518,0,0,0.00131524932203089,0.227185733796916,0,0,0.393358594833053,0.000203077348053318,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,16.1,48.1,11.3,0,68.4,13.6,272.3,1.6,23,3,"2016-05-31"
