"FISHNET_AB","DAY_OF_YEAR","DIST_HIGHWAY","DIST_ROAD","DIST_RAIL","DIST_POWERLINE","DIST_CUTLINE","FIRE_CONTROL_ZONE","ECOZONE","ZONE_NAME","NATURE_REGION","NSRNAME","X","Y","INF","WII","WUI","PROV_REC_AREA","PUBLIC_REC_AREA","PUBLIC_TRAIL_AREA","FOREST_NAME","FOREST_ID","C.1","C.2","C.3","C.4","C.5","C.6","C.7","D.1.D.2","M.1.M.2.10","M.1.M.2.15","M.1.M.2.20","M.1.M.2.25","M.1.M.2.30","M.1.M.2.35","M.1.M.2.40","M.1.M.2.45","M.1.M.2.50","M.1.M.2.55","M.1.M.2.60","M.1.M.2.65","M.1.M.2.70","M.1.M.2.75","M.1.M.2.80","M.1.M.2.85","M.1.M.2.90","NON.FUEL","O.1a","S.1","S.2","VEG.NON.FUEL","WATER","SHAPE_AREA","DATE.x","YEAR","MONTH","DAY","OTH","LTG","RES","FOR","RAI","REC","INC","UND","PRE","MIS","RST","GAS","POW","AGR","UNI","year","mon","day","TEMP","RH","WS","PREC","FFMC","DMC","DC","ISI","BUI","FWI","DATE.y"
4170,152,10537.5007995,75925.809567,0,3044.37068133,228468.512571,45,9,"Boreal Plains",1,"Central Mixedwood",-114.05617222,54.7665979454,0.4370342747,0.1299196954,0.04900953605,0,0,0,"Lac La Biche Forest Area",5,0.0208611280159525,0.116320646741707,0.00151894520000031,0.00222974552674479,0,0,0,0.215264631519166,0,0,0.0221080257224214,0.00274641705174353,0.0173613508221142,0.0143252247360979,0.020622695695801,0.00516011642045979,0.0335091729807015,0.00584807236472046,0.00929320533916984,0.00539993136069914,0.00336087887663034,0,0.0150900023132878,0,0,0.0162751765003219,0.398399721642951,0,0,0.0719074626053391,0.00239744856397101,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,14.8,57.3,3.2,1,55.5,5.1,241.3,0.6,9.8,0.6,"2016-05-31"
4171,152,0,48255.4374517,0,0,329304.750882,45,9,"Boreal Plains",1,"Central Mixedwood",-113.900711218,54.765288726,0.84532387,0.6120825479,0.1417402695,0,0,0,"Lac La Biche Forest Area",5,0.0695979274874011,0.329936577502004,0.030247461990944,0.0362117836003868,0.00086296385,0,0,0.129716302825884,0,0,0.00726263242653825,0,0.00814942350599028,0.00396223056534382,0.00859415292506658,0.000429343546507263,0.0500701890046082,0.0283558246187451,0.0135190317153881,0.00537133665000007,0.00651330371113882,0,0.00984386968570531,0,0,0.0137115199129175,0.133668727514143,0,0,0.0935895424225861,0.0203858545387021,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,14.8,58.3,3.6,1.2,58.1,6.5,262.7,0.8,12.2,1,"2016-05-31"
4172,152,0,8991.93268319,0,0,362429.01393,45,9,"Boreal Plains",1,"Central Mixedwood",-113.745263715,54.7637803298,0.5221878993,0.1994002197,0.01521818951,0,0,0,"Lac La Biche Forest Area",5,0.0488213206961412,0.113960775190879,0.0207437120538699,0.0206244314680977,1e-04,0,0,0.302247115524706,0,0,0.0255899948458079,3e-04,0.016616908955794,0.000336938288903664,0.0097360960638374,0.00286343110930595,0.026670236618564,0.0110152152771752,0.0152199225233007,0.00149865017431016,0.00961323212638105,0.00071718755000009,0.0135258341126479,0,0,0.00181840494783669,0.249755218448474,0,0,0.0165915692327559,0.0916338047912112,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,14.8,58.6,4.3,1.4,62.7,8.1,291.2,1,15.2,1.4,"2016-05-31"
4173,152,4898.05724312,109135.26685,0,0,258549.487571,45,9,"Boreal Plains",1,"Central Mixedwood",-113.589831617,54.7620727975,0.493436112,0.1753041606,0.1540441864,0,0,0,"Lac La Biche Forest Area",5,0.00758533441893698,0.0682186728156443,0.00246403805000009,0,0,0,0,0.383751569961583,0,0,0.0183796948664347,0.00581785724241346,0.00235145497777365,0.00350989551253325,0.0179860998575755,0.00153530648976296,0.0279865895452363,0.0331551255063282,0.0212073477124352,0.00654957044125069,0.0103699099127536,0.0278024756237085,0.00201167005000054,0,0,1e-04,0.173488012224173,0,0,0.0854269191090777,0.100302455682378,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,14.7,58.5,5.3,1.6,66.6,9.3,315.2,1.1,17.4,1.6,"2016-05-31"
4174,152,15476.6105498,89823.2927292,0,0,152554.863187,44,9,"Boreal Plains",2,"Dry Mixedwood",-113.43441683,54.7601661749,0.144327575,0.05224366787,0.07030505018,0,0,0,"Lac La Biche Forest Area",5,0,0.0200282199791354,0,0,0,0,0,0.302688965956988,0,0,0.000262963849999942,0.000474698799999896,0.000251303993711727,0,0,0.000483626601839187,0.0170057857548558,3e-04,0,0,0,0.000378295900000026,0,0,0,0.00114339607493266,0.267996698008509,0,0,0.352706684966271,0.0362793601137583,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,14.6,58.3,6.5,1.8,68.9,9.9,329.2,1.2,18.3,1.5,"2016-05-31"
4183,152,28880.3335425,144365.185891,14931.4755379,17852.02139,197302.30301,42,9,"Boreal Plains",2,"Dry Mixedwood",-112.036776277,54.7340577236,0.3032194051,0.03040794709,0.118994727,0,0,0,"Lac La Biche Forest Area",5,0.00209290642457801,0.0176405939112016,0,0,0,0,0,0.400388806903825,0,0,0.00449041792026941,0.00251662589999975,0.00600058431291285,0,0.00080721422493277,0.000738207966406233,0.00502716597502754,0,3e-04,0,0.00492721009611682,0.00239580080000102,0.0106122920611839,0,0,0.00267225468092755,0.34715807650695,0,0,0.10690412129782,0.0853277210178475,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,13.9,59.4,5.8,7.2,46,5.5,176.8,0,9.8,0,"2016-05-31"
4184,152,9184.74121973,78277.8309554,1583.75193346,14184.4497214,153894.325999,42,9,"Boreal Plains",1,"Central Mixedwood",-111.881639009,54.7301638955,0.3521934012,0.05473856956,0.1551956795,0.0091788987107679,0,0,"Lac La Biche Forest Area",5,0.00641298979105755,0.0111248181586443,1e-04,0,0,0,0,0.523312217011243,0,0,0.0104661791003353,3e-04,0.00556264080329282,0.000165391204997398,0.00289598156331271,0.000908337213970968,0.00961493254367786,0.000551303904136575,0.00144766158729967,0,0.00459052540365732,0.00104033267670149,0.0126240016698999,0,0,0.0016481809749331,0.136887689458199,0,0,0.0139270153646045,0.256419801570037,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,13.8,58.5,5.7,7.7,46.8,4.4,169.8,0,8,0,"2016-05-31"
4185,152,0,5070.10443983,0,10011.0639961,186072.838017,42,9,"Boreal Plains",1,"Central Mixedwood",-111.726539888,54.7260718334,0.4389960777,0.06814422365,0.00748470507,0,0,0,"Lac La Biche Forest Area",5,0.0154144870375893,0.037968823200032,0.00474705654218963,0.00277669998290344,0.00117900390000024,0,0,0.622448181434902,0,0,0.0228389585587071,0.00269408546785871,0.00755891187347978,0.000860482682532272,0.00906962680695231,0.00154066328700616,0.0100837520620541,0,0.00450984705654846,0.000139502000000328,0.00564009810931416,0.00450667255735835,0.0203437614626678,0,0,0,0.0719527673354947,0,0,0.00515472964552921,0.14857188899688,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,13.7,58.2,5.8,8.2,48,3.7,158.2,0,6.7,0,"2016-05-31"
4186,152,0,0,0,0,64538.608997,42,9,"Boreal Plains",1,"Central Mixedwood",-111.571480793,54.7217816469,0.1792277667,0.06982881539,0,0.171958113094719,0,0,"Lac La Biche Forest Area",5,0.0394524397606563,0.0998178858785856,0.00471803007259008,0,0.00275952879686317,0,0,0.412000549003074,0,0,0.0203593948268879,0.00538354181896973,0.00907560568182485,0.00259981085180137,0.00247192379999999,0.00524615097227479,0.0153011497806256,0.0112644793875606,0.00567758993604783,0.00234747839010694,0.0149190727541457,0.00747060817302691,0.0493575837660737,0,0,0,0.0508649783464725,0,0,0.0109748788107226,0.22793731919169,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,13.6,58.7,6,8.4,49.2,3.8,143,0,6.8,0,"2016-05-31"
4187,152,0,0,0,0,53846.8078896,42,9,"Boreal Plains",1,"Central Mixedwood",-111.416463601,54.7172934507,0.00386674222,0.2404345999,0,0.939525426651406,0,0,"Lac La Biche Forest Area",5,0.036256796213857,0.11107703178609,0.0138718509818856,0,0.00933952687965754,0,0,0.463734086132184,0,0,0.00962929881643371,0.00581543993719151,0.0052989324515138,0.00123309924847422,0.0047538587493229,0.00405451676086502,0.0163914543221209,0.00543392069594404,0.00400629774146947,0.00663006252525448,0.0116798875647414,0.00196611338211222,0.0312026142708411,0,0,0,0.0640343228603451,0,0,0.0113072169193091,0.182283671760387,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,13.6,59.9,6.1,8.4,50.7,5.2,136.4,0.1,9,0,"2016-05-31"
