"FISHNET_AB","DAY_OF_YEAR","DIST_HIGHWAY","DIST_ROAD","DIST_RAIL","DIST_POWERLINE","DIST_CUTLINE","FIRE_CONTROL_ZONE","ECOZONE","ZONE_NAME","NATURE_REGION","NSRNAME","X","Y","INF","WII","WUI","PROV_REC_AREA","PUBLIC_REC_AREA","PUBLIC_TRAIL_AREA","FOREST_NAME","FOREST_ID","C.1","C.2","C.3","C.4","C.5","C.6","C.7","D.1.D.2","M.1.M.2.10","M.1.M.2.15","M.1.M.2.20","M.1.M.2.25","M.1.M.2.30","M.1.M.2.35","M.1.M.2.40","M.1.M.2.45","M.1.M.2.50","M.1.M.2.55","M.1.M.2.60","M.1.M.2.65","M.1.M.2.70","M.1.M.2.75","M.1.M.2.80","M.1.M.2.85","M.1.M.2.90","NON.FUEL","O.1a","S.1","S.2","VEG.NON.FUEL","WATER","SHAPE_AREA","DATE.x","YEAR","MONTH","DAY","OTH","LTG","RES","FOR","RAI","REC","INC","UND","PRE","MIS","RST","GAS","POW","AGR","UNI","year","mon","day","TEMP","RH","WS","PREC","FFMC","DMC","DC","ISI","BUI","FWI","DATE.y"
6538,152,0,0,0,0,4026.94911257,7,14,"Montane Cordillera",7,"Alpine",-115.858604389,51.709626252,0.5366171028,0,0.06164752808,0,0,0,"Rocky Mountain House Forest Area",9,0,0.0590994594330901,0.227701222121707,0,0,0,0.103326503208565,0.0987155561968233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311784599989077,0.153356240592968,0,0,0,0,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,14.5,28.3,5.4,0.1,69.4,7.7,212.1,1.9,14.1,2.9,"2016-05-31"
6539,152,0,7270.47267242,0,0,25836.6885905,7,14,"Montane Cordillera",8,"Subalpine",-115.713827783,51.7105950069,0.3585763691,0,0,0,0,0,"Rocky Mountain House Forest Area",9,0.027144917709895,0.172744289450243,0.108478885984599,0.0150198196868327,0,0,0.0106816736705121,0.0176219479056309,0,0,0,0,0,0,0.000556481950000045,0,0,0.0010831240937498,0.0013187745,0,0,0,0.00203498930390614,0,0,0.457270133713335,0.0801582820636566,0,0,0.0425886634493177,0.00357640963412499,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,13.8,31.6,5,0.1,74.5,7.9,195.2,2.3,14.2,3.4,"2016-05-31"
6540,152,0,18421.1955467,0,0,81807.4152179,7,14,"Montane Cordillera",8,"Subalpine",-115.569043807,51.711385385,0.8181571627,0,0.08522470445,0,0.0034012979496288,0,"Rocky Mountain House Forest Area",9,0.0891938681143034,0.323564083727448,0.0336993162946254,0.0248196374555961,0,0,0.0102392555375112,0.00756296682053402,0,0,0.00275503710850514,3e-04,0,0,6.40625e-05,0,1e-04,0,0.00114059749513548,0,0,0,0.00168036665064513,0,0,0.176281928131245,0.211386799257086,0,0,0.101531824078953,0.0153188028938016,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,13.2,34.8,4.7,0.1,78,7.7,178.8,2.5,13.8,3.7,"2016-05-31"
6541,152,5053.9817677,21577.6498249,0,0,121224.90049,7,9,"Boreal Plains",8,"Subalpine",-115.424253955,51.7119973675,0.7462314926,0.03195748717,0.07596300387,0,0.00181169023750004,0,"Rocky Mountain House Forest Area",9,0.0655839542792108,0.468497277131082,0.0452689367244609,0.0577525732686549,0.00349161627405125,0,0.00966326241908818,0.00743562204826384,0,0,0.00261536658887109,0.0001640625,0,7e-04,0.0040058816212495,0.00372059314999959,0.00346306564315728,3e-04,0.00287861687097897,0.00188350819999943,3e-04,0.000682421949999756,0.00389969123929983,0,0,0.146181251878246,0.162081484044651,0,0,6.40625e-05,0.0093667516687359,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,12.8,38.1,4.8,0.2,80,7.3,160.5,2.6,12.9,3.7,"2016-05-31"
6542,152,9010.36820924,54001.6133667,0,0,218568.217023,7,9,"Boreal Plains",10,"Upper Foothills",-115.279459721,51.7124309395,0.9144205633,0.2459930418,0.1604555862,0,0,0,"Rocky Mountain House Forest Area",9,0.076447076144483,0.350229866725831,0.0711319148530217,0.13187033726436,0.00185014778735456,0,0.00204234632796339,3e-04,0,0,0.000560975600000005,0.00129887685000003,0.0103611880750746,0.00625499763120766,0.0133289285858119,0.000658211054177416,0.000427014150000003,0.00104251420521645,0.000299009452452462,1e-04,0.000581249950000143,0.000768725600000005,0.00228171385000017,0,0,0.00279653161280975,0.325104336180236,0,0,0,0.000264038099999976,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,12.6,42.3,5.1,0.4,79.2,6.2,130.7,2.3,10.9,3,"2016-05-31"
6543,152,0,112618.910113,0,0,282945.930614,7,9,"Boreal Plains",10,"Upper Foothills",-115.134662601,51.7126860908,0.9807096036,0.1657226009,0.03169449184,0,0,0,"Rocky Mountain House Forest Area",9,0.0592521819519207,0.366814589698457,0.0708924696859895,0.171225608358443,0.0058014818306541,0,0,0,0,0,0.000439733899999846,0,0.00387920764139741,1e-04,0.00273747529999999,0.00101805204244178,0.0012,3e-04,3e-04,0.000368430995695496,0.00210697836220473,0.000909045449999918,0.0112330349881629,0,0,0.00278393240850576,0.297869714244737,0,0,0,0.000768063141391112,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,12.7,45.7,5.2,0.5,76.9,5.9,123.4,2,10.3,2.4,"2016-05-31"
6544,152,0,54291.525853,0,0,173124.855884,7,9,"Boreal Plains",11,"Lower Foothills",-114.98986409,51.7127628152,0.9402936178,0.06814422365,0.1089440405,0,0,0,"Rocky Mountain House Forest Area",9,0.016393309497967,0.100587335426794,0.246792135540897,0.0212041055269497,0,0,0,0.0229291116183343,0,0,0.0318569484663985,0,0.0306105727550819,0,0.011356319105074,0,0.0158097767285206,0.00108027345000021,0.0132267957084168,0.00756710930333885,0.00446756148520672,0.00438636495000118,0.0471182184581605,0,0,0.00444541921935439,0.414544489277474,0,0,0.0011,0.00452415348203022,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,13.1,47.4,5.5,0.7,75.8,7,153.1,1.9,12.3,2.6,"2016-05-31"
6545,152,0,82545.5561054,0,0,228057.573422,7,9,"Boreal Plains",11,"Lower Foothills",-114.845065684,51.7126611108,0.8940633027,0.1005281897,0.4525083515,0.0042297958535487,0,0,"Rocky Mountain House Forest Area",9,0.0223142242598456,0.181337442490049,0.0465883431449139,0.00513733428751703,0,0,0,0.0892969835762624,0,0,0.0814671641891154,0.00814902033795683,0.0562292203755252,0.00989410164654264,0.0336150140926787,0.00592883442389563,0.0339851285203712,0.00177930380266875,0.0320065004035609,0.0266140374982342,0.0257865606652647,0.030762041696556,0.0445381175173024,0,0,0.00766654950850524,0.223687796148399,0,0,0.0202789421484799,0.0129373392663546,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,13.5,48.7,6.2,1,75,8.3,188.1,1.9,14.8,3,"2016-05-31"
6546,152,5598.52060295,150341.474185,0,0,102217.057094,6,9,"Boreal Plains",2,"Dry Mixedwood",-114.700268878,51.7123809802,0.5571449549,2.132394607e-05,0.500167371,0,0,0,"Rocky Mountain House Forest Area",9,0.00174187740499455,0.0445352807851962,0.00143389900000099,0,0,0,0,0.142147290174202,0,0,0.0320534541531498,0.0102055930899745,0.020709716126119,0.0184773417218277,0.00941900167224264,0.0174323669260034,0.0240618969528277,0.00367546390887179,0.0200381117328289,0.0150613383333461,0.00523185952572345,0.00290897634398993,0.0073569183634466,0,0,0.00412611386624752,0.463848093520441,0,0,0.148423457102876,0.00711194929569647,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,13.8,50.2,6.7,1.3,72.3,8.6,202.5,1.8,15.5,3,"2016-05-31"
6611,152,0,25688.9291705,0,0,138205.246359,7,14,"Montane Cordillera",8,"Subalpine",-115.4234146,51.6220491551,0.864316398,0.1782895131,0.1741668835,0.000415398791489849,0.00156174284398171,0,"Rocky Mountain House Forest Area",9,0.0436220125669853,0.208384563261899,0.227261813862442,0.174033926850226,0,0,0.00202054432267413,0.00794101899817628,0,0,0.00112663419569563,0,0.00296332474569574,0,0.00197576323815977,0,0.00137365350385626,0,0.00198286909819152,0,0,1e-04,0.00230000010000006,0,0,0.0983882768966916,0.213281342279265,0,0,0.000632493495695521,0.0126117625843464,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,12.9,37,5,0.3,79.3,7.8,179.7,2.7,13.9,4,"2016-05-31"
6612,152,13932.7546807,111509.701755,0,0,157963.441132,7,9,"Boreal Plains",10,"Upper Foothills",-115.27890682,51.6224813392,0.9669769823,0.4300329124,0.4233229773,0.0120034528808056,0,0,"Rocky Mountain House Forest Area",9,0.060423214964456,0.282123468439255,0.214223346363325,0.0552020613741916,0.000304036613387404,0,0.00347759336288936,0.00291186667343758,0,0,0.000903086887500001,0.00229404918163285,0.00214259039999955,0.0034696795173107,0.00234910257067124,0.00333306546526221,0.00138350830000022,0.00154128190488971,0.0020640625,0.000864038100000005,0.00291411379638091,0.00149129624999996,0.00662097345504188,0,0,0.00621864438278223,0.329352580196362,0,0,0.000398266649999947,0.0139940726512246,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,12.5,41.6,5,0.4,77.8,6.6,149,2.4,11.7,3.3,"2016-05-31"
6613,152,0,93764.6299069,0,0,148592.131577,7,9,"Boreal Plains",10,"Upper Foothills",-115.134396172,51.6227356737,0.9446294868,0.2653765088,0.367312079,0.00365434055796481,0,0,"Rocky Mountain House Forest Area",9,0.0231167340119242,0.141895694245833,0.320963644433626,0.0796603037406076,5.17509340793822e-06,0,0,0.0113708915699237,0,0,0.00561637028636615,0.00274625145060052,0.00580159605850573,0.0070488640325977,0.00419264994569518,0.00279635916558095,0.00375310777863045,0.00329666715222385,0.00324272284569541,0.00356690152309999,0.0198116194446505,0.00739933715142167,0.0301937477306501,0,0,0.0110730409949438,0.302030885252588,0,0,0,0.0104174360914287,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,12.5,45.5,4.9,0.6,74.9,5.9,136.3,1.9,10.6,2.5,"2016-05-31"
6614,152,0,40962.1915578,0,0,224236.693995,7,9,"Boreal Plains",10,"Upper Foothills",-114.989884144,51.6228121524,0.9109092201,0.1262661926,0,0,0,0,"Rocky Mountain House Forest Area",9,0.0077066890299108,0.119227728980417,0.330361581393387,0.00218746720396239,1e-04,0,0,0.0303790971319818,0,0,0.0196547191701793,0.00300606409999961,0.0153219288348676,0.0355362089811045,0.0105181292308281,0,0.00750913225302302,0.00246350100000011,0.0226325250233107,0.00378922501640744,0.0239678945736718,0.00164076083719032,0.0443482907523523,0,0,0.0151579966517354,0.295070950209412,0,0,0,0.00942010962625925,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,12.9,47.5,5.3,0.8,74.4,7,164.5,1.9,12.6,2.7,"2016-05-31"
6615,152,0,44000.3929378,0,0,250768.835,6,9,"Boreal Plains",11,"Lower Foothills",-114.84537222,51.6227107737,0.8588290359,0.1703356812,0.2036863328,0,0,0,"Rocky Mountain House Forest Area",9,0.0059413497629634,0.139563218798163,0.207125470625449,0.0190279715190785,0,0,0,0.0289831798103664,0,0,0.0184015052812027,0.0136272277380144,0.0148483086325982,0.000817515589072805,0.0163461910518771,0.00378620830473789,0.00536111405004256,0.00125344249999951,0.0345978832169884,0.00246006774436905,0.0858967140430558,0,0.0570958689241767,0,0,0.0081065763913899,0.324123926174593,0,0,0.00200061030000076,0.0106356495418601,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,13.3,48.7,6.2,1.1,74.8,8.6,203,1.9,15.5,3.2,"2016-05-31"
6616,152,0,94788.6260579,0,0,226315.486362,6,9,"Boreal Plains",11,"Lower Foothills",-114.700861885,51.6224315398,0.818825313,0.08237440366,0.6834751194,0.000226743456278883,0,0,"Rocky Mountain House Forest Area",9,0.0162448802732449,0.106050331431571,0.00610606791379171,0.0261955965452608,0,0,0,0.115030573701009,0,0,0.043390344862837,0.0288689974916948,0.0123462064371171,0.0263616496094814,0.0830722551432242,0.0135588392006731,0.0398620718755078,0.0212224927581087,0.021956040714427,0.023887977124816,0.0420491011639887,0.00413706204967137,0.0520165846347804,0,0,0.00387948260233799,0.276175761354818,0,0,0.0245136134604943,0.013074069651151,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,13.5,50.5,6.7,1.4,72.3,8.7,210.6,1.8,15.8,3.1,"2016-05-31"
