"DIST_ROAD","s(DIST_ROAD)"
19800,0.997635785683252
19900,1.00007770835916
20000,1.00246945612399
20100,1.00481183407012
20200,1.00710564728992
20300,1.00935170087574
20400,1.01155079991997
20500,1.01370374951497
20600,1.0158113547531
20700,1.01787442072673
20800,1.01989375252823
20900,1.02187015524998
21000,1.02380443398433
21100,1.02569739382365
21200,1.02754983986031
21300,1.02936257718668
21400,1.03113641089513
21500,1.03287214607803
21600,1.03457058782773
21700,1.03623254123662
21800,1.03785881139705
21900,1.0394502034014
22000,1.04100752234203
22100,1.04253157331131
22200,1.04402316140161
22300,1.04548309170529
22400,1.04691216931473
22500,1.04831119932229
22600,1.04968098682033
22700,1.05102233690124
22800,1.05233605465737
22900,1.05362294518108
23000,1.05488381356476
23100,1.05611946490077
23200,1.05733070428147
23300,1.05851833679923
23400,1.05968316754642
23500,1.06082600161541
23600,1.06194764409856
23700,1.06304890008825
23800,1.06413057467684
23900,1.06519347295669
24000,1.06623840002019
24100,1.06726616095968
24200,1.06827756086755
24300,1.06927340483616
24400,1.07025449795787
24500,1.07122164532505
24600,1.07217565203008
24700,1.07311732316532
24800,1.07404746382314
24900,1.0749668790959
25000,1.07587637407597
25100,1.07677675385572
25200,1.07766882352752
25300,1.07855338818374
25400,1.07943125291674
25500,1.08030322281889
25600,1.08117010298256
25700,1.08203269850011
25800,1.08289181446392
25900,1.08374825596635
26000,1.08460282809977
26100,1.08545633595655
26200,1.08630958462905
26300,1.08716337920964
26400,1.08801852479069
26500,1.08887582646457
26600,1.08973608932365
26700,1.09060011846029
26800,1.09146871896685
26900,1.09234269593572
27000,1.09322285445925
27100,1.09410999962982
27200,1.09500493653979
27300,1.09590840917455
27400,1.09682063168148
27500,1.09774154625112
27600,1.09867109285179
27700,1.0996092114518
27800,1.10055584201947
27900,1.10151092452312
28000,1.10247439893106
28100,1.10344620521161
28200,1.10442628333309
28300,1.10541457326382
28400,1.1064110149721
28500,1.10741554842626
28600,1.10842811359462
28700,1.10944865044548
28800,1.11047709894718
28900,1.11151339906801
29000,1.11255749077631
29100,1.11360931404038
29200,1.11466880882855
29300,1.11573591510912
29400,1.11681057285043
29500,1.11789272202078
29600,1.11898230258848
29700,1.12007925452187
29800,1.12118351778925
29900,1.12229503235893
30000,1.12341373819925
30100,1.12453957527851
30200,1.12567248356503
30300,1.12681240302712
30400,1.12795927363311
30500,1.12911303535131
30600,1.13027362815004
30700,1.1314409919976
30800,1.13261506686233
30900,1.13379579271254
31000,1.13498310951654
31100,1.13617695724265
31200,1.13737727585918
31300,1.13858400533446
31400,1.1397970856368
31500,1.14101645673451
31600,1.14224205859592
31700,1.14347383118934
31800,1.14471171448309
31900,1.14595564844547
32000,1.14720557304482
32100,1.14846142824945
32200,1.14972315402766
32300,1.15099069034779
32400,1.15226397717814
32500,1.15354295448704
32600,1.1548275622428
32700,1.15611774041373
32800,1.15741342896815
32900,1.15871456787439
33000,1.16002109710075
33100,1.16133295661556
33200,1.16265008638712
33300,1.16397242638376
33400,1.16529991657379
33500,1.16663249692553
33600,1.1679701074073
33700,1.16931268798742
33800,1.17066017863419
33900,1.17201251931593
34000,1.17336965000097
34100,1.17473151065762
34200,1.1760980412542
34300,1.17746918175902
34400,1.1788448721404
34500,1.18022505236665
34600,1.1816096624061
34700,1.18299864222705
34800,1.18439193179783
34900,1.18578947108676
35000,1.18719120006214
35100,1.1885970586923
35200,1.19000698694555
35300,1.19142092479021
35400,1.1928388121946
35500,1.19426058912703
35600,1.19568619555582
35700,1.19711557144929
35800,1.19854865677574
35900,1.19998539150351
36000,1.2014257156009
36100,1.20286956903624
36200,1.20431689177783
36300,1.205767623794
36400,1.20722170505306
36500,1.20867907552333
36600,1.21013967517313
36700,1.21160344397077
36800,1.21307032188456
36900,1.21454024888284
37000,1.2160131649339
37100,1.21748901000608
37200,1.21896772406768
37300,1.22044924708702
37400,1.22193351903242
37500,1.2234204798722
37600,1.22491006957467
37700,1.22640222810815
37800,1.22789689544095
37900,1.22939401154139
38000,1.2308935163778
38100,1.23239534991848
38200,1.23389945213175
38300,1.23540576298593
38400,1.23691422244933
38500,1.23842477049028
38600,1.23993734707709
38700,1.24145189217807
38800,1.24296834576154
38900,1.24448664779583
39000,1.24600673824923
39100,1.24752855709008
39200,1.24905204428669
39300,1.25057713980737
39400,1.25210378362045
39500,1.25363191569423
39600,1.25516147599704
39700,1.25669240449719
39800,1.258224641163
39900,1.25975812596278
40000,1.26129279886486
40100,1.26282859983754
40200,1.26436546884915
40300,1.265903345868
40400,1.26744217086241
40500,1.2689818838007
40600,1.27052242465117
40700,1.27206373338216
40800,1.27360574996197
40900,1.27514841435892
41000,1.27669166654133
41100,1.27823544647751
41200,1.27977969413578
41300,1.28132434948447
41400,1.28286935249188
41500,1.28441464312633
41600,1.28596016135613
41700,1.28750584714962
41800,1.28905164047509
41900,1.29059748130087
42000,1.29214330959528
42100,1.29368906532663
42200,1.29523468846323
42300,1.29678011897342
42400,1.29832529682549
42500,1.29987016198777
42600,1.30141465442857
42700,1.30295871411622
42800,1.30450228101902
42900,1.3060452951053
43000,1.30758769634337
43100,1.30912942470155
43200,1.31067042014815
43300,1.3122106226515
43400,1.3137499721799
43500,1.31528840870168
43600,1.31682587218514
43700,1.31836230259862
43800,1.31989763991042
43900,1.32143182408886
44000,1.32296479510225
44100,1.32449649291893
44200,1.32602685750719
44300,1.32755582883536
44400,1.32908334687176
44500,1.33060935158469
44600,1.33213378294249
44700,1.33365658091346
44800,1.33517768546592
44900,1.33669703656818
45000,1.33821457418857
45100,1.33973023829541
45200,1.341243968857
45300,1.34275570584166
45400,1.34426538921771
45500,1.34577295895348
45600,1.34727835501726
45700,1.34878151737739
45800,1.35028238600217
45900,1.35178090085993
46000,1.35327700191898
46100,1.35477062914764
46200,1.35626172251422
46300,1.35775022198704
46400,1.35923606753442
46500,1.36071919912467
46600,1.36219955672611
46700,1.36367708030706
46800,1.36515170983584
46900,1.36662338528075
47000,1.36809204757064
47100,1.36955766537813
47200,1.37102023867832
47300,1.37247976912179
47400,1.37393625835914
47500,1.37538970804096
47600,1.37684011981785
47700,1.37828749534041
47800,1.37973183625922
47900,1.38117314422487
48000,1.38261142088797
48100,1.3840466678991
48200,1.38547888690886
48300,1.38690807956784
48400,1.38833424752663
48500,1.38975739243584
48600,1.39117751594605
48700,1.39259461970785
48800,1.39400870537185
48900,1.39541977458862
49000,1.39682782900877
49100,1.3982328702829
49200,1.39963490006158
49300,1.40103391999543
49400,1.40242993173502
49500,1.40382293693096
49600,1.40521293723383
49700,1.40659993429424
49800,1.40798392976277
49900,1.40936492529002
50000,1.41074292252659
50100,1.41211792312305
50200,1.41348992873002
50300,1.41485894099808
50400,1.41622496157782
50500,1.41758799211984
50600,1.41894803427474
50700,1.4203050896931
50800,1.42165916002553
50900,1.4230102469226
51000,1.42435835203492
51100,1.42570347701309
51200,1.42704562350768
51300,1.42838479316931
51400,1.42972098764856
51500,1.43105420859602
51600,1.43238445766229
51700,1.43371173649796
51800,1.43503604675362
51900,1.43635739007988
52000,1.43767576812731
52100,1.43899118254653
52200,1.44030363498811
52300,1.44161312710265
52400,1.44291966054075
52500,1.444223236953
52600,1.44552385799
52700,1.44682152530233
52800,1.44811624054059
52900,1.44940800535537
53000,1.45069682139728
53100,1.45198269031689
53200,1.45326561376481
53300,1.45454559339162
53400,1.45582263084793
53500,1.45709672778432
53600,1.45836788585139
53700,1.45963610669974
53800,1.46090139197994
53900,1.46216374334261
54000,1.46342316243833
54100,1.4646796509177
54200,1.46593321043131
54300,1.46718384262975
54400,1.46843154916361
54500,1.4696763316835
54600,1.47091819184
54700,1.47215713128371
54800,1.47339315166522
54900,1.47462625463512
55000,1.47585644184401
55100,1.47708371494248
55200,1.47830807558113
55300,1.47952952541055
55400,1.48074806608133
55500,1.48196369924406
55600,1.48317642654934
55700,1.48438624964777
55800,1.48559317018993
55900,1.48679718982642
56000,1.48799831020783
56100,1.48919653298476
56200,1.4903918598078
56300,1.49158429232755
56400,1.49277383219459
56500,1.49396048105952
56600,1.49514424057294
56700,1.49632511238543
56800,1.4975030981476
56900,1.49867819951003
57000,1.49985041812332
57100,1.50101975563806
57200,1.50218621370485
57300,1.50334979397427
57400,1.50451049809693
57500,1.50566832772341
57600,1.50682328450432
57700,1.50797537009023
57800,1.50912458613175
57900,1.51027093427948
58000,1.51141441618399
58100,1.5125550334959
58200,1.51369278786578
58300,1.51482768094424
58400,1.51595971438187
58500,1.51708888982925
58600,1.518215208937
58700,1.51933867335568
58800,1.52045928473592
58900,1.52157704472828
59000,1.52269195498338
59100,1.5238040171518
59200,1.52491323288413
59300,1.52601960383098
59400,1.52712313164292
59500,1.52822381797057
59600,1.5293216644645
59700,1.53041667277532
59800,1.53150884455361
59900,1.53259818144997
60000,1.533684685115
60100,1.53476835719929
60200,1.53584919935343
60300,1.53692721322801
60400,1.53800240047363
60500,1.53907476274088
60600,1.54014430168035
60700,1.54121101894265
60800,1.54227491617836
60900,1.54333599503807
61000,1.54439425717238
61100,1.54544970423189
61200,1.54650233786718
61300,1.54755215972885
61400,1.5485991714675
61500,1.54964337473371
61600,1.55068477117808
61700,1.55172336245121
61800,1.55275915020368
61900,1.55379213608609
62000,1.55482232174904
62100,1.55584970884312
62200,1.55687429901892
62300,1.55789609392703
62400,1.55891509521806
62500,1.55993130454258
62600,1.5609447235512
62700,1.56195535389451
62800,1.5629631972231
62900,1.56396825518757
63000,1.56497052943851
63100,1.56597002162651
63200,1.56696673340217
63300,1.56796066641608
63400,1.56895182231883
63500,1.56994020276102
63600,1.57092580939324
63700,1.57190864386609
63800,1.57288870783015
63900,1.57386600293602
64000,1.5748405308343
64100,1.57581229317558
64200,1.57678129161045
64300,1.57774752778951
64400,1.57871100336334
64500,1.57967171998255
64600,1.58062967929772
64700,1.58158488295945
64800,1.58253733261834
64900,1.58348702992497
65000,1.58443397652995
65100,1.58537817408385
65200,1.58631962423729
65300,1.58725832864084
65400,1.58819428894511
65500,1.58912750680069
65600,1.59005798385817
65700,1.59098572176814
65800,1.5919107221812
65900,1.59283298674795
66000,1.59375251711896
66100,1.59466931494485
66200,1.5955833818762
66300,1.59649471956361
66400,1.59740332965767
66500,1.59830921380897
66600,1.5992123736681
66700,1.60011281088567
66800,1.60101052711226
66900,1.60190552399846
67000,1.60279780319488
67100,1.6036873663521
67200,1.60457421512072
67300,1.60545835115133
67400,1.60633977609453
67500,1.6072184916009
67600,1.60809449932104
67700,1.60896780090556
67800,1.60983839800502
67900,1.61070629227005
68000,1.61157148535121
68100,1.61243397889912
68200,1.61329377456436
68300,1.61415087399753
68400,1.61500527884922
68500,1.61585699077002
68600,1.61670601141052
68700,1.61755234242133
68800,1.61839598545303
68900,1.61923694215622
69000,1.62007521418149
69100,1.62091080317944
69200,1.62174371080065
69300,1.62257393869572
69400,1.62340148851526
69500,1.62422636190983
69600,1.62504856053006
69700,1.62586808602651
69800,1.6266849400498
69900,1.62749912425051
70000,1.62831064027924
70100,1.62911948978657
70200,1.62992567442311
70300,1.63072919583945
70400,1.63153005568617
70500,1.63232825561388
70600,1.63312379727317
70700,1.63391668231463
70800,1.63470691238885
70900,1.63549448914644
71000,1.63627941423797
71100,1.63706168931405
71200,1.63784131602526
71300,1.63861829602221
71400,1.63939263095549
71500,1.64016432247568
71600,1.64093337223339
71700,1.6416997818792
71800,1.64246355306372
71900,1.64322468743752
72000,1.64398318665121
72100,1.64473905235539
72200,1.64549228620063
72300,1.64624288983755
72400,1.64699086491672
72500,1.64773621308876
72600,1.64847893600423
72700,1.64921903531375
72800,1.64995651266791
72900,1.65069136971729
73000,1.65142360811249
73100,1.65215322950412
73200,1.65288023554275
73300,1.65360462787898
73400,1.65432640816341
73500,1.65504557804662
73600,1.65576213917923
73700,1.6564760932118
73800,1.65718744179495
73900,1.65789618657926
74000,1.65860232921533
74100,1.65930587135375
74200,1.66000681464512
74300,1.66070516074002
74400,1.66140091128906
74500,1.66209406794281
74600,1.66278463235189
74700,1.66347260616688
74800,1.66415799103838
74900,1.66484078861697
75000,1.66552100055326
75100,1.66619862849783
75200,1.66687367410128
75300,1.6675461390142
75400,1.6682160248872
75500,1.66888333337085
75600,1.66954806611575
75700,1.67021022477251
75800,1.6708698109917
75900,1.67152682642393
76000,1.67218127271978
76100,1.67283315152986
76200,1.67348246450475
76300,1.67412921329505
76400,1.67477339955135
76500,1.67541502492425
76600,1.67605409106433
76700,1.6766905996222
76800,1.67732455224845
76900,1.67795595059366
77000,1.67858479630844
77100,1.67921109104337
77200,1.67983483644905
77300,1.68045603417608
77400,1.68107468587504
77500,1.68169079319654
77600,1.68230435779116
77700,1.68291538130949
77800,1.68352386540214
77900,1.68412981171969
78000,1.68473322191274
78100,1.68533409763188
78200,1.68593244052771
78300,1.68652825225082
78400,1.6871215344518
78500,1.68771228878124
78600,1.68830051688974
78700,1.6888862204279
78800,1.6894694010463
78900,1.69005006039554
79000,1.69062820012622
79100,1.69120382188892
79200,1.69177692733425
79300,1.69234751811278
79400,1.69291559587513
79500,1.69348116227188
79600,1.69404421895362
79700,1.69460476757095
79800,1.69516280977446
79900,1.69571834721474
80000,1.6962713815424
80100,1.69682191440801
80200,1.69736994746219
80300,1.69791548235551
80400,1.69845852073857
80500,1.69899906426197
80600,1.6995371145763
80700,1.70007267333216
80800,1.70060574218013
80900,1.70113632277081
81000,1.70166441675479
81100,1.70219002578268
81200,1.70271315150505
81300,1.70323379557251
81400,1.70375195963564
81500,1.70426764534505
81600,1.70478085435132
81700,1.70529158830506
81800,1.70579984885684
81900,1.70630563765727
82000,1.70680895635693
82100,1.70730980660644
82200,1.70780819005636
82300,1.70830410835731
82400,1.70879756315987
82500,1.70928855611464
82600,1.7097770888722
82700,1.71026316308316
82800,1.71074678039811
82900,1.71122794246764
83000,1.71170665094234
83100,1.71218290747281
83200,1.71265671370965
83300,1.71312807130343
83400,1.71359698190477
83500,1.71406344716425
83600,1.71452746873246
83700,1.71498904826
83800,1.71544818739747
83900,1.71590488779545
84000,1.71635915110454
84100,1.71681097897533
84200,1.71726037305842
84300,1.7177073350044
84400,1.71815186646387
84500,1.71859396908741
84600,1.71903364452562
84700,1.7194708944291
84800,1.71990572044843
84900,1.72033812423422
85000,1.72076810743705
85100,1.72119567170752
85200,1.72162081869622
85300,1.72204355005374
85400,1.72246386743069
85500,1.72288177247765
85600,1.72329726684521
85700,1.72371035218398
85800,1.72412103014453
85900,1.72452930237747
86000,1.7249351705334
86100,1.72533863626289
86200,1.72573970121656
86300,1.72613836704498
86400,1.72653463539876
86500,1.72692850792848
86600,1.72731998628475
86700,1.72770907211815
86800,1.72809576707928
86900,1.72848007281873
87000,1.7288619909871
87100,1.72924152323498
87200,1.72961867121295
87300,1.72999343657163
87400,1.73036582096159
87500,1.73073582603344
87600,1.73110345343776
87700,1.73146870482516
87800,1.73183158184621
87900,1.73219208615152
88000,1.73255021939169
88100,1.7329059832173
88200,1.73325937927894
88300,1.73361040922722
88400,1.73395907471272
88500,1.73430537738604
88600,1.73464931889777
88700,1.73499090089851
88800,1.73533012503884
88900,1.73566699296937
89000,1.73600150634068
89100,1.73633366680337
89200,1.73666347600804
89300,1.73699093560527
89400,1.73731604724566
89500,1.7376388125798
89600,1.7379592332583
89700,1.73827731093173
89800,1.73859304725069
89900,1.73890644386579
90000,1.7392175024276
90100,1.73952622458673
90200,1.73983261199377
90300,1.74013666629931
90400,1.74043838915394
90500,1.74073778220826
90600,1.74103484711286
90700,1.74132958551834
90800,1.74162199907529
90900,1.74191208943431
91000,1.74219985824597
91100,1.74248530716089
91200,1.74276843782965
91300,1.74304925190285
91400,1.74332775103108
91500,1.74360393686493
91600,1.743877811055
91700,1.74414937525188
91800,1.74441863110616
91900,1.74468558026845
92000,1.74495022438932
92100,1.74521256511938
92200,1.74547260410922
92300,1.74573034300943
92400,1.7459857834706
92500,1.74623892714334
92600,1.74648977567822
92700,1.74673833072586
92800,1.74698459393683
92900,1.74722856696173
93000,1.74747025145117
93100,1.74770964905572
93200,1.74794676142599
93300,1.74818159021256
93400,1.74841413706603
93500,1.748644403637
93600,1.74887239157606
93700,1.7490981025338
93800,1.74932153816081
93900,1.74954270010769
94000,1.74976159002503
94100,1.74997820956343
94200,1.75019256037348
94300,1.75040464410577
94400,1.75061446241089
94500,1.75082201693945
94600,1.75102730934203
94700,1.75123034126922
94800,1.75143111437163
94900,1.75162963029984
95000,1.75182589070444
95100,1.75201989723604
95200,1.75221165154522
95300,1.75240115528258
95400,1.75258841009871
95500,1.7527734176442
95600,1.75295617956965
95700,1.75313669752566
95800,1.75331497316281
95900,1.7534910081317
96000,1.75366480408292
96100,1.75383636266707
96200,1.75400568553473
96300,1.75417277433651
96400,1.754337630723
96500,1.75450025634478
96600,1.75466065285246
96700,1.75481882189663
96800,1.75497476512788
96900,1.7551284841968
97000,1.75527998075399
97100,1.75542925645004
97200,1.75557631293554
97300,1.75572115186109
97400,1.75586377487729
97500,1.75600418363472
97600,1.75614237978398
97700,1.75627836497566
97800,1.75641214086035
97900,1.75654370908866
98000,1.75667307131117
98100,1.75680022917847
98200,1.75692518434117
98300,1.75704793844984
98400,1.7571684931551
98500,1.75728685010753
98600,1.75740301095772
98700,1.75751697735626
98800,1.75762875095376
98900,1.7577383334008
99000,1.75784572634798
99100,1.7579509314459
99200,1.75805395034513
99300,1.75815478469629
99400,1.75825343614996
99500,1.75834990635673
99600,1.75844419696721
99700,1.75853630963197
99800,1.75862624600162
99900,1.75871400772676
1e+05,1.75879959645796
100100,1.75888301384583
100200,1.75896426154097
100300,1.75904334119395
100400,1.75912025445539
100500,1.75919500297586
100600,1.75926758840597
100700,1.75933801239631
100800,1.75940627659746
100900,1.75947238266004
101000,1.75953633223462
101100,1.7595981269718
101200,1.75965776852218
101300,1.75971525853635
101400,1.7597705986649
101500,1.75982379055843
101600,1.75987483586753
101700,1.75992373624279
101800,1.75997049333481
101900,1.76001510879417
102000,1.76005758427149
102100,1.76009792141733
102200,1.76013612188231
102300,1.76017218731702
102400,1.76020611937204
102500,1.76023791969797
102600,1.76026758994541
102700,1.76029513176494
102800,1.76032054680717
102900,1.76034383672269
103000,1.76036500316208
103100,1.76038404777594
103200,1.76040097221488
103300,1.76041577812947
103400,1.76042846717031
103500,1.760439040988
103600,1.76044750123313
103700,1.7604538495563
103800,1.76045808760809
103900,1.7604602170391
104000,1.76046023949993
104100,1.76045815664116
104200,1.76045397011339
104300,1.76044768156722
104400,1.76043929265324
104500,1.76042880502204
104600,1.76041622032422
104700,1.76040154021036
104800,1.76038476633107
104900,1.76036590033693
105000,1.76034494387855
105100,1.7603218986065
105200,1.76029676617139
105300,1.76026954822381
105400,1.76024024641436
105500,1.76020886239362
105600,1.7601753978122
105700,1.76013985432067
105800,1.76010223356965
105900,1.76006253720972
106000,1.76002076689147
106100,1.75997692426549
106200,1.75993101098239
106300,1.75988302869276
106400,1.75983297904719
106500,1.75978086369626
106600,1.75972668429059
106700,1.75967044248075
106800,1.75961213991734
106900,1.75955177825096
107000,1.75948935913221
107100,1.75942488421166
107200,1.75935835513992
107300,1.75928977356759
107400,1.75921914114524
107500,1.75914645952349
107600,1.75907173035291
107700,1.75899495528411
107800,1.75891613596768
107900,1.75883527405421
108000,1.75875237119429
108100,1.75866742903853
108200,1.7585804492375
108300,1.75849143344181
108400,1.75840038330205
108500,1.75830730046881
108600,1.75821218659269
108700,1.75811504332428
108800,1.75801587231417
108900,1.75791467521297
109000,1.75781145367125
109100,1.75770620933961
109200,1.75759894386865
109300,1.75748965890896
109400,1.75737835611114
109500,1.75726503712577
109600,1.75714970360346
109700,1.75703235719479
109800,1.75691299955036
109900,1.75679163232076
110000,1.75666825715659
110100,1.75654287570844
110200,1.75641548962689
110300,1.75628610056256
110400,1.75615471016603
110500,1.75602132008788
110600,1.75588593197873
110700,1.75574854748915
110800,1.75560916826975
110900,1.75546779597112
111000,1.75532443224385
111100,1.75517907873853
111200,1.75503173710576
111300,1.75488240899613
111400,1.75473109606023
111500,1.75457779994867
111600,1.75442252231202
111700,1.7542652648009
111800,1.75410602906588
111900,1.75394481675756
112000,1.75378162952654
112100,1.75361646902341
112200,1.75344933689876
112300,1.75328023480319
112400,1.75310916438729
112500,1.75293612730165
112600,1.75276112519687
112700,1.75258415972354
112800,1.75240523253226
112900,1.75222434527361
113000,1.75204149959819
113100,1.7518566971566
113200,1.75166993959943
113300,1.75148122857727
113400,1.75129056574071
113500,1.75109795274036
113600,1.75090339122679
113700,1.75070688285061
113800,1.75050842926242
113900,1.75030803211279
114000,1.75010569305233
114100,1.74990141373163
114200,1.74969519580129
114300,1.74948704091189
114400,1.74927695071403
114500,1.74906492685831
114600,1.74885097099531
114700,1.74863508477564
114800,1.74841726984988
114900,1.74819752786862
115000,1.74797586048248
115100,1.74775226934202
115200,1.74752675609785
115300,1.74729932240057
115400,1.74706996990076
115500,1.74683870024903
115600,1.74660551509595
115700,1.74637041609213
115800,1.74613340488816
115900,1.74589448313464
116000,1.74565365248215
116100,1.74541091458129
116200,1.74516627108266
116300,1.74491972363684
116400,1.74467127389443
116500,1.74442092350603
116600,1.74416867412223
116700,1.74391452739362
116800,1.74365848497079
116900,1.74340054850435
117000,1.74314071964487
117100,1.74287900004296
117200,1.74261539134921
117300,1.74234989521422
117400,1.74208251328857
117500,1.74181324722286
117600,1.74154209866768
117700,1.74126906927363
117800,1.7409941606913
117900,1.74071737457128
118000,1.74043871256417
118100,1.74015817632057
118200,1.73987576749105
118300,1.73959148772623
118400,1.73930533867669
118500,1.73901732199302
118600,1.73872743932582
118700,1.73843569232568
118800,1.7381420826432
118900,1.73784661192896
119000,1.73754928183357
119100,1.73725009400762
119200,1.7369490501017
119300,1.7366461517664
119400,1.73634140065231
119500,1.73603479841004
119600,1.73572634669017
119700,1.73541604714329
119800,1.73510390142001
119900,1.73478991117092
120000,1.7344740780466
120100,1.73415640369765
120200,1.73383688977466
120300,1.73351553792824
120400,1.73319234980897
120500,1.73286732706744
120600,1.73254047135425
120700,1.73221178432
120800,1.73188126761527
120900,1.73154892289066
121000,1.73121475179676
121100,1.73087875598417
121200,1.73054093710349
121300,1.73020129680529
121400,1.72985983674018
121500,1.72951655855875
121600,1.7291714639116
121700,1.72882455444931
121800,1.72847583182249
121900,1.72812529768172
122000,1.7277729536776
122100,1.72741880146072
122200,1.72706284268168
122300,1.72670507899106
122400,1.72634551203947
122500,1.72598414347749
122600,1.72562097495572
122700,1.72525600812476
122800,1.72488924463519
122900,1.72452068613762
123000,1.72415033428262
123100,1.72377819072081
123200,1.72340425710276
123300,1.72302853507908
123400,1.72265102630036
123500,1.72227173241718
123600,1.72189065508016
123700,1.72150779593987
123800,1.72112315664691
123900,1.72073673885188
124000,1.72034854420536
124100,1.71995857435796
124200,1.71956683096027
124300,1.71917331566287
124400,1.71877803011637
124500,1.71838097597135
124600,1.71798215487842
124700,1.71758156848815
124800,1.71717921845116
124900,1.71677510641802
125000,1.71636923403934
125100,1.71596160296571
125200,1.71555221484772
125300,1.71514107133596
125400,1.71472817408103
125500,1.71431352473352
125600,1.71389712494403
125700,1.71347897636314
125800,1.71305908064146
125900,1.71263743942958
126000,1.71221405437808
126100,1.71178892713756
126200,1.71136205935863
126300,1.71093345269186
126400,1.71050310878786
126500,1.71007102929721
