"FISHNET_AB","DAY_OF_YEAR","DIST_HIGHWAY","DIST_ROAD","DIST_RAIL","DIST_POWERLINE","DIST_CUTLINE","FIRE_CONTROL_ZONE","ECOZONE","ZONE_NAME","NATURE_REGION","NSRNAME","X","Y","INF","WII","WUI","PROV_REC_AREA","PUBLIC_REC_AREA","PUBLIC_TRAIL_AREA","FOREST_NAME","FOREST_ID","C.1","C.2","C.3","C.4","C.5","C.6","C.7","D.1.D.2","M.1.M.2.10","M.1.M.2.15","M.1.M.2.20","M.1.M.2.25","M.1.M.2.30","M.1.M.2.35","M.1.M.2.40","M.1.M.2.45","M.1.M.2.50","M.1.M.2.55","M.1.M.2.60","M.1.M.2.65","M.1.M.2.70","M.1.M.2.75","M.1.M.2.80","M.1.M.2.85","M.1.M.2.90","NON.FUEL","O.1a","S.1","S.2","VEG.NON.FUEL","WATER","SHAPE_AREA","DATE.x","YEAR","MONTH","DAY","OTH","LTG","RES","FOR","RAI","REC","INC","UND","PRE","MIS","RST","GAS","POW","AGR","UNI","year","mon","day","TEMP","RH","WS","PREC","FFMC","DMC","DC","ISI","BUI","FWI","DATE.y"
4379,152,0,49241.3164397,0,0,172094.864704,44,9,"Boreal Plains",2,"Dry Mixedwood",-114.21684412,54.4980164293,0.06022593168,0.01966778626,0.01290809535,0,0,0,"Whitecourt Forest Area",7,0.0245114756153232,0.079056766574069,0.0156675612102979,0.0278772062841127,0,0,0,0.0847400234690806,0,0,0.0106389809857713,0,0.00932203538549295,0.00515561170789267,0.00819850046023422,0.00728169382035281,0.0074961017419191,0.00427015008847188,0.00447528794026376,0.00425068769304496,0.0296356815734138,0.00366696733122192,0.00723688866892465,0,0,0,0.413597428234945,0,0,0.227735355174257,0.0251855960409109,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,15.4,49.7,4.5,0.9,67.4,6.5,239.5,1,12.3,0.7,"2016-05-31"
4428,152,0,36559.5833795,0,0,283671.213021,20,9,"Boreal Plains",11,"Lower Foothills",-117.454177916,54.3857011736,0.9787406926,0,0,0,0,0,"Whitecourt Forest Area",7,0.0796688971235605,0.288138258447567,0.070766747918954,0.00810357040445606,0.00618708536029112,0,0,0.020775460661369,0,0,0.0418053292786797,0.0102483618334631,0.0248211123633034,0.0119576609542271,0.0279466140601616,0.00588560639645286,0.0160173411598914,0.00198874505000014,0.0224598917868836,0.00491774882720833,0.030827988191178,0.00873371592506705,0.0568974687788321,0,0,0.00502363092738538,0.231773314745059,0.00377531142886936,0.00425474242113049,0.0161253959560101,9e-04,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,15.5,41,5.2,0.3,69.5,3.8,168.4,0.7,7.5,0,"2016-05-31"
4429,152,0,52914.4526065,0,0,376367.459965,20,9,"Boreal Plains",11,"Lower Foothills",-117.300259907,54.3887329877,0.9294112973,0.08604923036,0,0,0,0,"Whitecourt Forest Area",7,0.0880660476430273,0.27314048910098,0.00619618200386673,0,0.0137651116511363,0,0,0.148392945193883,0,0,0.0706387089842711,0.0309331881765355,0.0325721308955973,0.0241221731018557,0.0212393835393889,0.0136537374974501,0.0247868370939976,0.0198319673518634,0.0132155224543997,0.0140801791792796,0.0388061921038094,0.0169591647710958,0.0452687278364071,0,0,0.00737203369999988,0.0658776785609899,0,0,0.0114470417633622,0.0196345573968041,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,15.7,41.5,4.9,0.2,67.5,3.9,171.9,0.6,7.7,0,"2016-05-31"
4430,152,0,56128.645195,0,0,305754.689531,20,9,"Boreal Plains",11,"Lower Foothills",-117.146314292,54.3915686873,0.9153872488,0.0480783904,0,0,0,0,"Whitecourt Forest Area",7,0.0843259990553464,0.267676743275836,0.00623169315124318,5e-04,0.000468469113970934,0,0,0.0948129061329505,0,0,0.0475873520392467,0.0296318257592004,0.0334959956330455,0.022451214688587,0.0275566640059692,0.0190851846954131,0.0238938894476288,0.0179963821197357,0.0210787103902025,0.0111660344104252,0.0153314325178364,0.0234954501197604,0.0326509983770325,0,0,0.00978089575287454,0.148891507498064,0,0,0.0418118329156983,0.0200788188999329,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,15.9,41.8,4.9,0.1,65.7,4.1,170.9,0.6,8,0,"2016-05-31"
4431,152,1751.11291572,84583.4871064,0,776.469850474,296206.405883,20,9,"Boreal Plains",1,"Central Mixedwood",-116.992342913,54.3942081975,0.7527779441,0.3463151001,0.03285309291,0.00204685668992091,0,0,"Whitecourt Forest Area",7,0.0166011960130967,0.109946233914071,0.0226560064404194,0,0.00162679449999967,0,0,0.261058017860193,0,0,0.0717466701228649,0.0238617049020146,0.0260213729966272,0.0286526728394135,0.0276453063280849,0.0197462729832594,0.0364282704929347,0.0245378289452729,0.0172498874981486,0.00519556486730827,0.0133393003027267,0.00627460625974531,0.0194349775757802,0,0,0.0207908682843506,0.142558225541441,0,0,0.00992060488832077,0.0947076164439273,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,16.3,41.9,5,0.1,64.8,4.3,165.9,0.6,8.4,0.1,"2016-05-31"
4432,152,24176.2455014,151463.777521,0,12045.6813148,251000.554608,20,9,"Boreal Plains",1,"Central Mixedwood",-116.838347611,54.3966514484,0.9060118205,0.4833996414,0.1403115651,0.00824231409655466,0,0,"Whitecourt Forest Area",7,0.00804030753158708,0.184972000587966,0.0196338964019642,3e-04,0,0,0,0.224643721142465,0,0,0.039564911814024,0.00551677234999993,0.0141295161887662,0.0119921337958503,0.0204135986675768,0.0141072628085493,0.0803260628066416,0.0387609811996664,0.0201405914468277,0.0125285773595962,0.00988632809999815,0.00437123821367034,0.025009716612957,0,0,0.0496959951136978,0.187569169112396,0,0.000988159099999961,0.0092261206601447,0.0181829389856556,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,16.7,41.5,5,0.1,65.7,4.6,155.7,0.7,8.7,0.2,"2016-05-31"
4433,152,10170.4115168,62103.8751111,0,5633.56332991,233170.681136,20,9,"Boreal Plains",1,"Central Mixedwood",-116.684330228,54.3988983753,0.7730570168,0.05774524595,0.01390321284,0,0,0,"Whitecourt Forest Area",7,0.0117746520928887,0.203200347548394,0.0239414678663827,0.000733148081088051,0.00307944340000022,0,0,0.128864679395247,0,0,0.0323303801380244,0.012933113310032,0.0134758403837778,0.00767886362015044,0.0272293197958742,0.0156775272567167,0.103026000474882,0.0828627959395135,0.0324046975786358,0.02043941504482,0.0211075293300068,0.0115100967712633,0.054225681661203,0,0,0.013047835151157,0.153200181399424,1e-04,0,0.00720830661692243,0.0199486771435966,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,16.4,40.7,5.3,0,68.7,4.8,138.4,0.9,8.8,0.4,"2016-05-31"
4434,152,0,39415.5019944,0,0,350043.591123,20,9,"Boreal Plains",11,"Lower Foothills",-116.53029261,54.4009489187,0.7793617968,0,0,0,0,0,"Whitecourt Forest Area",7,0.0359779894860235,0.453362055014343,0.0342470718826568,0.0296537574048576,0,0,0,0.0844745852319159,0,0,0.00997080181060793,0.00256479745722588,0.00869714458535505,0.00258512005451126,0.0489192009345796,0.00046403805000009,0.00725877438593994,0.00332688020530736,0.0073548464360291,0.00818999041834581,0.00955359678376948,0.0109299076525782,0.0490579190777802,0,0,0.00433257809217242,0.143154982480376,0.000264038099999976,0.00847524046288655,0.0313098107158649,0.00587487327687301,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,15.8,40.4,5.7,0,70.9,4.6,120.9,0.9,8.4,0.4,"2016-05-31"
4435,152,0,41143.1105607,0,0,332484.943192,20,9,"Boreal Plains",11,"Lower Foothills",-116.376236603,54.4028030242,0.9348489036,0,0,0,0,0,"Whitecourt Forest Area",7,0.0119261302089797,0.412116661790709,0.0347187270348169,0.0514818351434991,0,0,0,0.027104634408751,0,0,0.0262819101957581,0.00383901465796188,0.00425288072506753,0.00341450300829329,0.00526595928612828,0.0018,0.0111196537716359,0.00782764690892909,0.00450204553997767,0.00618057058467385,0.00988358111383699,0.0128155283568503,0.0261399222692683,0,0,0.0073334467051257,0.307726331087491,0.00593077315598205,0.00920061060000095,0.00785453782462287,0.00128309562164047,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,15.3,41.5,6.7,0,71.5,4.3,113.9,0.8,7.9,0.2,"2016-05-31"
4436,152,0,40275.5942332,0,0,486002.17177,20,9,"Boreal Plains",11,"Lower Foothills",-116.222164056,54.4044606428,0.9767646736,0,0,0,0,0,"Whitecourt Forest Area",7,0.0163299949939847,0.370885636388236,0.103405166300105,0.0948736854924022,0,0,0,0.0738418137064129,0,0,0.0621605773242974,0.0100773902757945,0.0199670190466689,0.00629328663233621,0.0151873185085488,0.00721719282269056,0.0191415098040749,0.0267172560608765,0.01566155991598,0.00778055516403363,0.013977518549173,0.00757830289301188,0.0273455410160004,0,0,0.00948955074986542,0.0855679307520667,0.00323496633032195,0.000326123000000167,0.000200591995733274,0.00273951227738516,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,14.8,43.7,8.1,0,71.2,3.9,119.4,0.8,7.3,0.1,"2016-05-31"
